key,match_done,dist,match_that_should_be_done
resourceType,resourceType,0.81364655,[]
manufacturer,manufacturer,0.81364655,[]
serialNumber,serialNumber,0.81364655,[]
version,version,0.8098433,[]
status,status,0.80891967,[]
doc_id,doc_id,0.80891967,['doc_id']
comment,comment,0.80891967,[]
title,title,0.8079276,[]
date,date,0.80685925,['date']
url,url,0.8057054,[]
identifier,identifier.use,0.6413777,['identifier.value']
description,description.text,0.6405441,[]
parameters,parameter.use,0.6130686,[]
parameters.1,parameter.name,0.6130686,[]
parameters.2,parameter.min,0.6130686,[]
parameters.3,parameter.max,0.6130686,[]
postalCode,address.postalCode,0.5995943,[]
country,count,0.5982054,[]
authors,authored,0.5964101,[]
name,name.use,0.59463394,['deviceName.name']
concept,concept.code,0.5867745,['category.coding.code']
code,code.coding.code,0.58062065,[]
value,valueSet,0.5762516,[]
longitude,position.longitude,0.5732111,['position.longitude']
licenceName,license,0.5599443,['licence']
latitude,position.latitude,0.5572196,['position.latitude']
spatialRepresentation,snapshot.element.representation,0.53369594,[]
type,type.text,0.5232054,[]
datasetCreationDate,expirationDate,0.52047986,[]
note,note.text,0.5084995,[]
city,address.city,0.47737205,[]
city.1,criticality,0.4741978,[]
resolution,rest.documentation,0.4711221,[]
publicationYear,publisher,0.46910876,[]
useConstraints,element.constraint.key,0.45539057,[]
modifications,verificationStatus.text,0.45026237,[]
label,element.example.label,0.43570542,[]
instruments,instantiates,0.43506968,[]
genealogy,gender,0.41309166,[]
origin,chain,0.4008569,[]
language,xpathUsage,0.39142388,[]
metadataLevel,meta.lastUpdated,0.38790548,[]
ror,multipleOr,0.38614398,[]
platforms,patchFormat,0.36943555,[]
platforms.1,performer.display,0.36903873,[]
projects,property.uri,0.3669554,[]
orbit,item.text,0.3575308,[]
