key,match_done,dist,match_that_should_be_done
resourceType,resourceType,0.8097239,[]
doc_id,doc_id,0.804997,['doc_id']
status,status,0.804997,[]
contacts.name,contact.name,0.7057208,[]
parameterSet.type,parameter.type,0.68844944,[]
contacts.address.postalCode,address.postalCode,0.6569949,[]
links.url,link.url,0.65512186,[]
contacts.address.country,address.country,0.637937,[]
identifier,identifier.use,0.63745505,['identifier.value']
parameters,parameter.max,0.60914594,[]
parameters.1,parameter.name,0.60914594,[]
parameters.2,parameter.min,0.60914594,[]
parameters.3,parameter.use,0.60914594,[]
contacts.address.city,address.city,0.6074057,[]
instrumentSet.manufacturer,manufacturer,0.5565214,[]
instrumentSet.serialNumber,serialNumber,0.5565214,[]
formats.version,version,0.5479832,[]
formats.name,format,0.5430346,[]
publications.description,property.description,0.53881,[]
type,type.text,0.51928276,[]
links.description.en,description.text,0.51532704,[]
links.description.fr,description.text,0.51532704,[]
lastModification.value,qualification.identifier.value,0.50474924,[]
note,note.text,0.50457686,[]
contacts.comment.en,comment,0.4915867,[]
contacts.comment.fr,comment,0.4915867,[]
contacts.orcId,contained.id,0.48654467,[]
spatialExtents.spatialRepresentation,snapshot.element.representation,0.47674072,[]
contacts.organisation,content.creation,0.46178877,[]
publications.title,page.page.title,0.45204866,[]
contacts.webSiteUrl,content.url,0.44982725,[]
links.name,mapping.name,0.44833285,[]
documentRating,rest.documentation,0.4472798,[]
modifications,verificationStatus.text,0.44633973,[]
instrumentSet.resolution,rest.resource.documentation,0.4414004,[]
site,date,0.4407571,[]
keywords.concept,concept.code,0.44071132,['category.coding.code']
spatialExtents.area.longitude,position.longitude,0.43170732,['position.longitude']
publications.publicationYear,publisher,0.43125457,[]
instruments,instantiates,0.43114704,[]
spatialExtents.area.latitude,position.latitude,0.42269182,['position.latitude']
datasetSpecification.datasetCreationDate,expirationDate,0.42269182,[]
instrumentSet.label,element.example.label,0.42259115,[]
visibility,criticality,0.41101354,[]
genealogy,gender,0.40916902,[]
projectSet.thesaurusCode,property.code,0.4006626,[]
distributionInformation.useConstraints,constraint.extension.url,0.39716262,[]
language,xpathUsage,0.38750124,[]
metadataLevel,meta.lastUpdated,0.38398284,[]
platforms,performer.display,0.36511606,[]
projects,property.uri,0.36303276,[]
plateforms,performedDateTime,0.3587023,[]
