key,match_done,dist,match_that_should_be_done
extent.EX_Extent.temporalElement.EX_TemporalExtent.extent.TimePeriod.id,temporalExtents,0.40155807,[]
spatialRepresentationInfo.MD_VectorSpatialRepresentation.geometricObjects.MD_GeometricObjects.geometricObjectType.MD_GeometricObjectTypeCode.codeList,spatialRepresentation,0.38411057,[]
thesaurusName.CI_Citation.date.CI_Date.date.Date.@value,thesaurusCode,0.35960627,[]
MD_Metadata.metadataStandardName.CharacterString.@value,cfStandardName,0.34468552,[]
MD_Metadata.language.LanguageCode.codeListValue,datasetLanguage,0.34206238,['language']
MD_Metadata.language.LanguageCode.codeList,datasetLanguage,0.34169573,[]
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.34128276,[]
citation.CI_Citation.date.CI_Date.date.Date.@value,value,0.325922,['datasetSpecificationdatasetSpecification.datasetPublicationDate']
identificationInfo.MD_DataIdentification.resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeList,accessConstraints,0.3081043,[]
MD_Metadata.fileIdentifier.CharacterString.@value,identifier,0.29819015,['identifiers']
MD_Metadata.identificationInfo.MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.nilReason,description,0.28810266,[]
identificationInfo.MD_DataIdentification.resourceConstraints.MD_LegalConstraints.useConstraints.MD_RestrictionCode.codeList,useConstraints,0.28267434,['distributionInformation.dataPolicyUrl']
MD_Metadata.metadataStandardVersion.CharacterString.@value,datasetVersions,0.27745995,[]
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,eastLongitude,0.2732162,['spatialExtents.area.eastLongitude']
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,southLatitude,0.27191004,[]
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,northLatitude,0.27191004,['spatialExtents.area.northLatitude']
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,westLongitude,0.27191004,[]
MD_Metadata.distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,dataPolicyVersion,0.2709378,[]
dataQualityInfo.DQ_DataQuality.scope.DQ_Scope.level.MD_ScopeCode.codeList,dataLevel,0.26806933,[]
contactInfo.CI_Contact.address.CI_Address.country.CharacterString.@value,country,0.2600831,['contacts.address.country']
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,modifications,0.2599047,[]
identificationInfo.MD_DataIdentification.pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,organisations,0.23659419,['contacts.organisation']
transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.linkage.URL.@value,resourceType,0.23281728,['links.url']
dataQualityInfo.DQ_DataQuality.lineage.LI_Lineage.statement.CharacterString.@value,dataCenter,0.21582572,['instrumentSet.description']
