key,match_done,dist,match_that_should_be_done
address.postalCode,address.postalCode,0.8153612,[]
address.country,address.country,0.8138409,[]
resourceType,resourceType,0.81205237,[]
address.city,address.city,0.81205237,[]
doc_id,doc_id,0.8073255,['doc_id']
status,status,0.8073255,[]
contacts.name,contact.name,0.70804924,[]
parameterSet.type,parameter.type,0.6907779,[]
links.url,link.url,0.6574503,[]
identifier,identifier.use,0.6397835,['identifier.value']
description.en,description.text,0.6356825,[]
description.fr,description.text,0.6356825,[]
comment.en,comment,0.6174446,[]
comment.fr,comment,0.6174446,[]
parameters,parameter.max,0.6114744,[]
parameters.1,parameter.name,0.6114744,[]
parameters.2,parameter.min,0.6114744,[]
parameters.3,parameter.use,0.6114744,[]
address.street,address.state,0.599549,[]
instrumentSet.manufacturer,manufacturer,0.5588499,[]
instrumentSet.serialNumber,serialNumber,0.5588499,[]
formats.version,version,0.5503117,[]
area.longitude,position.longitude,0.54609954,['position.longitude']
formats.name,format,0.54536307,[]
publications.description,property.description,0.54113847,[]
area.latitude,position.latitude,0.5312495,['position.latitude']
type,type.text,0.5216112,[]
lastModification.value,qualification.identifier.value,0.5070777,[]
note,note.text,0.5069053,[]
contacts.orcId,contained.id,0.4888731,[]
spatialExtents.spatialRepresentation,snapshot.element.representation,0.47906917,[]
contacts.organisation,content.creation,0.4641172,[]
publications.title,page.page.title,0.4543771,[]
contacts.webSiteUrl,content.url,0.4521557,[]
histories.date,date,0.45141324,['date']
links.name,mapping.name,0.4506613,[]
documentRating,rest.documentation,0.44960824,[]
modifications,verificationStatus.text,0.44866815,[]
instrumentSet.resolution,rest.resource.documentation,0.44372886,[]
keywords.concept,concept.code,0.44303975,['category.coding.code']
publications.publicationYear,publisher,0.43358302,[]
instruments,instantiates,0.43347546,[]
datasetSpecification.datasetCreationDate,expirationDate,0.42502028,[]
instrumentSet.label,element.example.label,0.4249196,[]
visibility,criticality,0.41334197,[]
genealogy,gender,0.41149744,[]
projectSet.thesaurusCode,property.code,0.40299106,[]
distributionInformation.useConstraints,constraint.extension.url,0.39949104,[]
language,xpathUsage,0.38982967,[]
metadataLevel,meta.lastUpdated,0.38631126,[]
readingInformation.fr,relationship.coding.code,0.3742161,[]
readingInformation.en,relationship.coding.code,0.3709784,[]
platforms,performer.display,0.36744452,[]
projects,property.uri,0.36536118,[]
plateforms,performedDateTime,0.36103076,[]
