key,match_done,dist,match_that_should_be_done
MD_Metadata.distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,distributionInformation.dataPolicyVersion,0.51023453,[]
MD_Metadata.distributionInfo.MD_Distribution.distributionFormat.MD_Format.name.nilReason,distributionInformation.dataPolicyName,0.46698192,[]
contactInfo.CI_Contact.address.CI_Address.country.CharacterString.@value,contacts.address.country,0.46261495,['contacts.address.country']
contactInfo.CI_Contact.address.CI_Address.city.CharacterString.@value,contacts.address.city,0.44422394,['contacts.address.city']
identificationInfo.MD_DataIdentification.resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeList,distributionInformation.accessConstraints,0.40729597,[]
EX_Extent.temporalElement.EX_TemporalExtent.extent.TimePeriod.beginPosition.@value,temporalExtents.beginDate,0.40455636,[]
extent.EX_Extent.temporalElement.EX_TemporalExtent.extent.TimePeriod.id,temporalExtents.endDate,0.4040393,[]
MD_Metadata.metadataStandardName.CharacterString.@value,parameterSet.cfStandardName,0.39367852,[]
spatialRepresentationInfo.MD_VectorSpatialRepresentation.geometricObjects.MD_GeometricObjects.geometricObjectType.MD_GeometricObjectTypeCode.codeList,spatialExtents.spatialRepresentation,0.3924458,[]
identificationInfo.MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.CharacterString.@value,distributionInformation.description.DEFAULT_VALUE_KEY,0.3798745,['keywords.concept']
citation.CI_Citation.date.CI_Date.date.Date.@value,lastModification.value,0.372403,['datasetSpecificationdatasetSpecification.datasetPublicationDate']
citation.CI_Citation.identifier.MD_Identifier.code.CharacterString.@value,identifiers.code,0.37191185,[]
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,datasetSpecification.datasetLanguage,0.36513337,[]
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeListValue,datasetSpecification.datasetLanguage,0.36460403,['datasetSpecification.datasetLanguage']
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.36143997,[]
MD_Metadata.language.LanguageCode.codeListValue,language,0.3495941,['language']
MD_Metadata.language.LanguageCode.codeList,language,0.34729248,[]
MD_Metadata.characterSet.MD_CharacterSetCode.codeList,parameterSet.uom,0.32603398,[]
MD_Metadata.characterSet.MD_CharacterSetCode.codeListValue,parameterSet.thesaurusCode,0.32129,[]
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,spatialExtents.area.southLatitude,0.31758144,[]
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,spatialExtents.area.northLatitude,0.31758144,['spatialExtents.area.northLatitude']
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,spatialExtents.area.eastLongitude,0.31552503,['spatialExtents.area.eastLongitude']
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,spatialExtents.area.westLongitude,0.31552503,[]
identificationInfo.MD_DataIdentification.pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,contacts.organisations,0.30785698,['contacts.organisation']
dataQualityInfo.DQ_DataQuality.scope.DQ_Scope.level.MD_ScopeCode.codeList,dataLevel,0.28822657,[]
transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.name.CharacterString.@value,resourceAbstract.fr,0.2696917,['links.name']
transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.name.CharacterString.@value.1,resourceAbstract.en,0.26863974,['links.name']
transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.linkage.URL.@value,resourceType,0.2529745,['links.url']
transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.function.CI_OnLineFunctionCode.codeList,resourceTitle.fr,0.24326566,[]
