key,match_done,dist,match_that_should_be_done
resourceType,resourceType,0.81498086,[]
doc_id,doc_id,0.810254,['doc_id']
status,status,0.810254,[]
type,type,0.80819356,[]
description.en,description,0.71097773,[]
area.longitude,longitude,0.6293283,['position.longitude']
identifier,deviceIdentifier,0.6203731,['identifier.value']
comment.en,comment,0.6203731,[]
comment.fr,comment,0.6203731,[]
area.latitude,latitude,0.614732,['position.latitude']
address.postalCode,postalCode,0.6009286,[]
address.city,address,0.5818637,[]
spatialExtents.spatialRepresentation,representation,0.56943583,[]
instrumentSet.manufacturer,manufacturer,0.56177837,[]
instrumentSet.serialNumber,serialNumber,0.56177837,[]
documentRating,documentation,0.56046087,[]
formats.version,version,0.5532402,[]
address.country,country,0.5532402,[]
formats.name,format,0.54829156,[]
contacts.nameType,contentType,0.5106508,[]
links.name,name,0.5075378,[]
dataLevel,data,0.50654435,[]
links.url,linkId,0.48722804,[]
links.url.1,url,0.48346823,[]
projectSet.label,label,0.4799884,[]
contacts.organisation,condition,0.4550842,[]
histories.date,date,0.45434177,['date']
publications.title,title,0.45132935,[]
instruments,requirements,0.44386667,[]
parameterSet.type,payloadMimeType,0.43937886,[]
publications.publicationYear,publisher,0.43651152,[]
datasetSpecification.datasetCreationDate,expirationDate,0.42794877,[]
genealogy,generation,0.4276194,[]
readingInformation.en,relation,0.42639214,[]
sites,rules,0.42607105,[]
lastModification.value,value,0.4173441,[]
keywords.concept,key,0.3787648,['category.coding.code']
distributionInformation.licencePolicyUrl,referencePolicy,0.36531353,[]
plateforms,performedDateTime,0.36395925,[]
parameters,path,0.3619439,[]
parameterSet.uom,map,0.31685337,[]
