key,match_done,dist,match_that_should_be_done
version.nilReason,version,0.568251,[]
MD_SpatialRepresentationTypeCode.codeList,spatialRepresentation,0.5241864,[]
URL.@value,value,0.5137192,['links.url']
Date.@value,date,0.5052446,['datasetSpecificationdatasetSpecification.datasetPublicationDate']
LanguageCode.codeList,language,0.49228194,[]
otherConstraints.nilReason,useConstraints,0.42090574,[]
name.nilReason,name,0.41547704,[]
Distance.uom,uom,0.3999814,[]
beginPosition.@value,beginDate,0.39499843,[]
MD_ScopeCode.codeList,model,0.3120426,[]
TimePeriod.id,orcId,0.3078454,[]
TimePeriod.id.1,doc_id,0.30528527,[]
Anchor.href,authors,0.2997809,['instrumentSet.thesaurusCode:parameterSet.thesaurusCode']
