key,match_done,dist,match_that_should_be_done
resourceType,resourceType,0.8061791,[]
doc_id,doc_id,0.8014522,['doc_id']
status,status,0.8014522,[]
contacts.name,contact.name,0.702176,[]
parameterSet.type,parameter.type,0.68490463,[]
contacts.address.postalCode,address.postalCode,0.6534501,[]
links.url,link.url,0.65157706,[]
contacts.address.country,address.country,0.6343922,[]
identifier,identifier.use,0.63391024,['identifier.value']
parameters,parameter.max,0.60560113,[]
parameters.1,parameter.name,0.60560113,[]
parameters.2,parameter.min,0.60560113,[]
parameters.3,parameter.use,0.60560113,[]
contacts.address.city,address.city,0.6038609,[]
identifiers.code,identifier.type.coding.code,0.5998066,[]
instrumentSet.manufacturer,manufacturer,0.5529766,[]
instrumentSet.serialNumber,serialNumber,0.5529766,[]
formats.version,version,0.5444385,[]
formats.name,format,0.5394898,[]
publications.description,property.description,0.5352652,[]
type,type.text,0.51573795,[]
links.description.en,description.text,0.5117823,[]
links.description.fr,description.text,0.5117823,[]
note,note.text,0.50103205,[]
contacts.comment.en,comment,0.48804188,[]
contacts.comment.fr,comment,0.48804188,[]
contacts.orcId,contained.id,0.48299986,[]
spatialExtents.spatialRepresentation,snapshot.element.representation,0.47319594,[]
contacts.organisation,content.creation,0.45824397,[]
publications.title,page.page.page.page.title,0.44850388,[]
contacts.webSiteUrl,content.url,0.44628248,[]
links.name,mapping.name,0.44478807,[]
documentRating,rest.documentation,0.443735,[]
modifications,verificationStatus.text,0.44279492,[]
instrumentSet.resolution,rest.resource.documentation,0.43785563,[]
site,date,0.43721232,[]
keywords.concept,concept.code,0.4371665,['category.coding.code']
lastModification.value,entry.resource.qualification.identifier.value,0.4309093,[]
spatialExtents.area.longitude,position.longitude,0.42816254,['position.longitude']
publications.publicationYear,publisher,0.4277098,[]
instruments,instantiates,0.42760223,[]
spatialExtents.area.latitude,position.latitude,0.41914704,['position.latitude']
datasetSpecification.datasetCreationDate,expirationDate,0.41914704,[]
visibility,criticality,0.40746874,[]
genealogy,gender,0.4056242,[]
projectSet.thesaurusCode,property.code,0.39711782,[]
language,xpathUsage,0.38395643,[]
metadataLevel,meta.lastUpdated,0.38043803,[]
instrumentSet.label,snapshot.element.example.label,0.37338844,[]
platforms,performer.display,0.36157128,[]
distributionInformation.useConstraints,differential.element.constraint.extension.url,0.35972536,[]
projects,property.uri,0.35948795,[]
plateforms,performedDateTime,0.35515752,[]
distributionInformation.accessConstraints,differential.element.constraint.expression,0.34343186,[]
