key,match_done,dist,match_that_should_be_done
MD_Metadata.distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,distributionInformation.dataPolicyVersion,0.5036265,[]
MD_Metadata.distributionInfo.MD_Distribution.distributionFormat.MD_Format.name.nilReason,distributionInformation.dataPolicyName,0.46037394,[]
MD_Metadata.metadataStandardName.CharacterString.@value,parameterSet.cfStandardName,0.38707054,[]
MD_Metadata.identificationInfo.MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeList,spatialExtents.spatialRepresentation,0.36715758,[]
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,datasetSpecification.datasetLanguage,0.3585254,[]
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeListValue,datasetSpecification.datasetLanguage,0.35799605,['datasetSpecification.datasetLanguage']
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.354832,[]
MD_Metadata.language.LanguageCode.codeListValue,language,0.3429861,['language']
MD_Metadata.language.LanguageCode.codeList,language,0.3406845,[]
MD_Metadata.identificationInfo.MD_DataIdentification.citation.CI_Citation.date.CI_Date.date.Date.@value,lastModification.value,0.33648282,['datasetSpecificationdatasetSpecification.datasetPublicationDate']
MD_Metadata.fileIdentifier.CharacterString.@value,identifiers.code,0.33190954,['identifiers']
MD_Metadata.identificationInfo.MD_DataIdentification.extent.EX_Extent.temporalElement.EX_TemporalExtent.extent.TimePeriod.beginPosition.@value,temporalExtents.beginDate,0.32416666,[]
MD_Metadata.characterSet.MD_CharacterSetCode.codeList,parameterSet.uom,0.319426,[]
MD_Metadata.characterSet.MD_CharacterSetCode.codeListValue,parameterSet.thesaurusCode,0.314682,[]
MD_Metadata.identificationInfo.MD_DataIdentification.extent.EX_Extent.temporalElement.EX_TemporalExtent.extent.TimePeriod.endPosition.@value,temporalExtents.endDate,0.3086522,[]
MD_Metadata.identificationInfo.MD_DataIdentification.pointOfContact.CI_ResponsibleParty.contactInfo.CI_Contact.address.CI_Address.country.CharacterString.@value,contacts.address.country,0.29269606,['contacts.address.country']
MD_Metadata.identificationInfo.MD_DataIdentification.pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,contacts.organisations,0.28715152,['contacts.organisation']
MD_Metadata.identificationInfo.MD_DataIdentification.pointOfContact.CI_ResponsibleParty.contactInfo.CI_Contact.address.CI_Address.city.CharacterString.@value,contacts.address.city,0.27532998,['contacts.address.city']
MD_Metadata.identificationInfo.MD_DataIdentification.extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,spatialExtents.area.westLongitude,0.2612778,[]
MD_Metadata.identificationInfo.MD_DataIdentification.extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,spatialExtents.area.eastLongitude,0.2612778,['spatialExtents.area.eastLongitude']
MD_Metadata.identificationInfo.MD_DataIdentification.extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,spatialExtents.area.northLatitude,0.25409612,['spatialExtents.area.northLatitude']
MD_Metadata.identificationInfo.MD_DataIdentification.extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,spatialExtents.area.southLatitude,0.25409612,[]
