key,match_done,dist,match_that_should_be_done
address.postalCode,address.postalCode,0.8110653,[]
address.country,address.country,0.80954504,[]
resourceType,resourceType,0.8077565,[]
address.city,address.city,0.8077565,[]
doc_id,doc_id,0.8030296,['doc_id']
status,status,0.8030296,[]
contacts.name,contact.name,0.70375335,[]
parameterSet.type,parameter.type,0.686482,[]
links.url,link.url,0.65315443,[]
identifier,identifier.use,0.6354876,['identifier.value']
description.en,description.text,0.63138664,[]
description.fr,description.text,0.63138664,[]
comment.en,comment,0.6131487,[]
comment.fr,comment,0.6131487,[]
parameters,parameter.max,0.6071785,[]
parameters.1,parameter.name,0.6071785,[]
parameters.2,parameter.min,0.6071785,[]
parameters.3,parameter.use,0.6071785,[]
identifiers.code,identifier.type.coding.code,0.601384,[]
address.street,address.state,0.5952531,[]
instrumentSet.manufacturer,manufacturer,0.554554,[]
instrumentSet.serialNumber,serialNumber,0.554554,[]
formats.version,version,0.54601586,[]
area.longitude,position.longitude,0.54180366,['position.longitude']
formats.name,format,0.5410672,[]
publications.description,property.description,0.53684264,[]
area.latitude,position.latitude,0.52695364,['position.latitude']
type,type.text,0.5173153,[]
note,note.text,0.50260943,[]
contacts.orcId,contained.id,0.48457724,[]
spatialExtents.spatialRepresentation,snapshot.element.representation,0.47477332,[]
contacts.organisation,content.creation,0.45982134,[]
contacts.webSiteUrl,content.url,0.44785985,[]
histories.date,date,0.4471174,['date']
links.name,mapping.name,0.44636545,[]
documentRating,rest.documentation,0.44531238,[]
modifications,verificationStatus.text,0.4443723,[]
publications.title,title,0.444105,[]
instrumentSet.resolution,rest.resource.documentation,0.439433,[]
keywords.concept,concept.code,0.4387439,['category.coding.code']
lastModification.value,entry.resource.qualification.identifier.value,0.43248668,[]
publications.publicationYear,publisher,0.42928717,[]
instruments,instantiates,0.4291796,[]
datasetSpecification.datasetCreationDate,expirationDate,0.42072442,[]
visibility,criticality,0.4090461,[]
genealogy,gender,0.4072016,[]
projectSet.thesaurusCode,property.code,0.3986952,[]
readingInformation.fr,reaction.manifestation.coding.code,0.38792452,[]
language,xpathUsage,0.3855338,[]
readingInformation.en,reaction.manifestation.coding.code,0.38477987,[]
metadataLevel,meta.lastUpdated,0.3820154,[]
instrumentSet.label,snapshot.element.example.label,0.37496582,[]
platforms,performer.display,0.36314866,[]
distributionInformation.useConstraints,differential.element.constraint.extension.url,0.36130273,[]
projects,property.uri,0.36106533,[]
plateforms,performedDateTime,0.3567349,[]
distributionInformation.accessConstraints,differential.element.constraint.expression,0.34500924,[]
