key,match_done,dist,match_that_should_be_done
resourceType,resourceType,0.80608743,[]
doc_id,doc_id,0.80136055,['doc_id']
status,status,0.80136055,[]
contacts.name,contact.name,0.7020843,[]
parameterSet.type,parameter.type,0.68481296,[]
contacts.address.postalCode,address.postalCode,0.6533584,[]
links.url,link.url,0.6514854,[]
contacts.address.country,address.country,0.63430053,[]
identifier,identifier.use,0.63381857,['identifier.value']
parameters,parameter.max,0.60550946,[]
parameters.1,parameter.name,0.60550946,[]
parameters.2,parameter.min,0.60550946,[]
parameters.3,parameter.use,0.60550946,[]
contacts.address.city,address.city,0.60376924,[]
identifiers.code,identifier.type.coding.code,0.59971493,[]
instrumentSet.manufacturer,manufacturer,0.55288494,[]
instrumentSet.serialNumber,serialNumber,0.55288494,[]
formats.version,version,0.5443468,[]
formats.name,format,0.53939813,[]
publications.description,property.description,0.5351736,[]
type,type.text,0.5156463,[]
links.description.en,description.text,0.5116906,[]
links.description.fr,description.text,0.5116906,[]
note,note.text,0.5009404,[]
contacts.comment.en,comment,0.48795024,[]
contacts.comment.fr,comment,0.48795024,[]
contacts.orcId,contained.id,0.48290822,[]
spatialExtents.spatialRepresentation,snapshot.element.representation,0.4731043,[]
contacts.organisation,content.creation,0.45815232,[]
publications.title,page.page.page.page.title,0.44841224,[]
contacts.webSiteUrl,content.url,0.44619083,[]
links.name,mapping.name,0.44469643,[]
documentRating,rest.documentation,0.44364336,[]
modifications,verificationStatus.text,0.44270328,[]
instrumentSet.resolution,rest.resource.documentation,0.437764,[]
site,date,0.43712068,[]
keywords.concept,concept.code,0.43707487,['category.coding.code']
lastModification.value,entry.resource.qualification.identifier.value,0.43081766,[]
spatialExtents.area.longitude,position.longitude,0.4280709,['position.longitude']
publications.publicationYear,publisher,0.42761815,[]
instruments,instantiates,0.4275106,[]
spatialExtents.area.latitude,position.latitude,0.4190554,['position.latitude']
datasetSpecification.datasetCreationDate,expirationDate,0.4190554,[]
visibility,criticality,0.4073771,[]
genealogy,gender,0.40553257,[]
projectSet.thesaurusCode,property.code,0.39702618,[]
language,xpathUsage,0.3838648,[]
metadataLevel,meta.lastUpdated,0.3803464,[]
instrumentSet.label,snapshot.element.example.label,0.3732968,[]
platforms,performer.display,0.36147964,[]
distributionInformation.useConstraints,differential.element.constraint.extension.url,0.3596337,[]
projects,property.uri,0.3593963,[]
plateforms,performedDateTime,0.35506588,[]
distributionInformation.accessConstraints,differential.element.constraint.expression,0.34334022,[]
