key,match_done,dist,match_that_should_be_done
resourceType,resourceType,0.80707926,[]
doc_id,doc_id,0.80235237,['doc_id']
status,status,0.80235237,[]
contacts.name,contact.name,0.7030761,[]
parameterSet.type,parameter.type,0.6858048,[]
contacts.address.postalCode,address.postalCode,0.6543502,[]
links.url,link.url,0.6524772,[]
contacts.address.country,address.country,0.63529235,[]
identifier,identifier.use,0.6348104,['identifier.value']
parameters,parameter.max,0.6065013,[]
parameters.1,parameter.name,0.6065013,[]
parameters.2,parameter.min,0.6065013,[]
parameters.3,parameter.use,0.6065013,[]
contacts.address.city,address.city,0.60476106,[]
identifiers.code,identifier.type.coding.code,0.60070676,[]
instrumentSet.manufacturer,manufacturer,0.55387676,[]
instrumentSet.serialNumber,serialNumber,0.55387676,[]
formats.version,version,0.5453386,[]
formats.name,format,0.54038996,[]
publications.description,property.description,0.53616536,[]
type,type.text,0.5166381,[]
links.description.en,description.text,0.5126824,[]
links.description.fr,description.text,0.5126824,[]
note,note.text,0.5019322,[]
contacts.comment.en,comment,0.488942,[]
contacts.comment.fr,comment,0.488942,[]
contacts.orcId,contained.id,0.48389998,[]
spatialExtents.spatialRepresentation,snapshot.element.representation,0.47409606,[]
contacts.organisation,content.creation,0.4591441,[]
lastModification.value,resource.qualification.identifier.value,0.45173422,[]
publications.title,page.page.page.title,0.449404,[]
links.name,mapping.name,0.44836885,[]
contacts.webSiteUrl,content.url,0.4471826,[]
documentRating,rest.documentation,0.44463512,[]
modifications,verificationStatus.text,0.44369504,[]
instrumentSet.resolution,rest.resource.documentation,0.43875575,[]
site,date,0.43811244,[]
keywords.concept,concept.code,0.43806663,['category.coding.code']
spatialExtents.area.longitude,position.longitude,0.42906266,['position.longitude']
publications.publicationYear,publisher,0.4286099,[]
instruments,instantiates,0.42850235,[]
spatialExtents.area.latitude,position.latitude,0.42004716,['position.latitude']
datasetSpecification.datasetCreationDate,expirationDate,0.42004716,[]
visibility,criticality,0.40836886,[]
genealogy,gender,0.40652433,[]
projectSet.thesaurusCode,property.code,0.39801794,[]
language,xpathUsage,0.38485655,[]
metadataLevel,meta.lastUpdated,0.38133815,[]
instrumentSet.label,snapshot.element.example.label,0.37428856,[]
distributionInformation.useConstraints,element.constraint.extension.url,0.36809912,[]
platforms,performer.display,0.3624714,[]
projects,property.uri,0.36038807,[]
plateforms,performedDateTime,0.35605764,[]
distributionInformation.accessConstraints,differential.element.constraint.expression,0.34433198,[]
