key,match_done,dist,match_that_should_be_done
EX_Extent.temporalElement.EX_TemporalExtent.extent.TimePeriod.id,temporalExtents,0.40144923,[]
MD_VectorSpatialRepresentation.geometricObjects.MD_GeometricObjects.geometricObjectType.MD_GeometricObjectTypeCode.codeList,spatialRepresentation,0.3789973,[]
MD_Metadata.metadataStandardName.CharacterString.@value,cfStandardName,0.3445767,[]
MD_Metadata.language.LanguageCode.codeListValue,datasetLanguage,0.34195355,['language']
MD_Metadata.language.LanguageCode.codeList,datasetLanguage,0.3415869,[]
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.34117392,[]
CI_Citation.date.CI_Date.date.Date.@value,value,0.3313345,['datasetSpecificationdatasetSpecification.datasetPublicationDate']
MD_DataIdentification.resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeList,accessConstraints,0.3229448,[]
CI_Citation.identifier.MD_Identifier.code.Anchor.href,identifier,0.32056972,['instrumentSet.thesaurusCode:parameterSet.thesaurusCode']
identificationInfo.MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.nilReason,description,0.3101745,[]
MD_DataIdentification.resourceConstraints.MD_LegalConstraints.useConstraints.MD_RestrictionCode.codeList,useConstraints,0.29690674,['distributionInformation.dataPolicyUrl']
distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,version,0.2928634,[]
MD_Metadata.metadataStandardVersion.CharacterString.@value,datasetVersions,0.2773511,[]
EX_Extent.geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,eastLongitude,0.27310735,['spatialExtents.area.eastLongitude']
EX_Extent.geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,westLongitude,0.2718012,[]
EX_Extent.geographicElement.EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,northLatitude,0.2718012,['spatialExtents.area.northLatitude']
EX_Extent.geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,southLatitude,0.2718012,[]
DQ_DataQuality.scope.DQ_Scope.level.MD_ScopeCode.codeList,dataLevel,0.2651352,[]
CI_Contact.address.CI_Address.country.CharacterString.@value,country,0.26046968,['contacts.address.country']
MD_Keywords.thesaurusName.CI_Citation.title.CharacterString.@value,thesaurusCode,0.2531003,[]
MD_DataIdentification.pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,organisations,0.24715237,['contacts.organisation']
MD_DigitalTransferOptions.onLine.CI_OnlineResource.linkage.URL.@value,resourceType,0.23655026,['links.url']
