key,match_done,dist,match_that_should_be_done
distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,distributionInformation.dataPolicyVersion,0.548465,[]
distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason.1,distributionInformation.licenceVersion,0.5477423,[]
distributionInfo.MD_Distribution.distributionFormat.MD_Format.name.nilReason,distributionInformation.licenceName,0.5041069,[]
distributionInfo.MD_Distribution.distributionFormat.MD_Format.name.nilReason.1,distributionInformation.dataPolicyName,0.50184035,[]
distributionInfo.MD_Distribution.distributionFormat.MD_Format.name.nilReason.2,distributionInformation.description.en,0.49957433,[]
CI_Contact.address.CI_Address.country.CharacterString.@value,contacts.address.country,0.47897997,['contacts.address.country']
CI_Contact.address.CI_Address.city.CharacterString.@value,contacts.address.city,0.45696002,['contacts.address.city']
temporalElement.EX_TemporalExtent.extent.TimePeriod.beginPosition.@value,temporalExtents.beginDate,0.4378862,[]
temporalElement.EX_TemporalExtent.extent.TimePeriod.endPosition.@value,temporalExtents.endDate,0.42069164,[]
MD_Metadata.metadataStandardName.CharacterString.@value,parameterSet.cfStandardName,0.39622465,[]
CI_Citation.identifier.MD_Identifier.code.Anchor.@value,identifiers.code,0.39574036,[]
MD_VectorSpatialRepresentation.geometricObjects.MD_GeometricObjects.geometricObjectType.MD_GeometricObjectTypeCode.codeList,spatialExtents.spatialRepresentation,0.38987255,[]
CI_Citation.date.CI_Date.date.Date.@value,lastModification.value,0.37952372,['datasetSpecificationdatasetSpecification.datasetPublicationDate']
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,datasetSpecification.datasetLanguage,0.3676795,[]
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeListValue,datasetSpecification.datasetLanguage,0.36715016,['datasetSpecification.datasetLanguage']
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.3639861,[]
MD_Metadata.language.LanguageCode.codeListValue,language,0.35214022,['language']
MD_Metadata.language.LanguageCode.codeList,language,0.3498386,[]
MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.CharacterString.@value,instrumentSet.description.DEFAULT_VALUE_KEY,0.34867868,['keywords.concept']
MD_DataIdentification.descriptiveKeywords.MD_Keywords.type.MD_KeywordTypeCode.codeListValue,formats.description.DEFAULT_VALUE_KEY,0.3396909,['keywords.concept']
MD_Metadata.characterSet.MD_CharacterSetCode.codeList,parameterSet.uom,0.3285801,[]
MD_Metadata.characterSet.MD_CharacterSetCode.codeListValue,parameterSet.thesaurusCode,0.32383612,[]
MD_DataIdentification.pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,contacts.organisations,0.3232285,['contacts.organisation']
EX_Extent.geographicElement.EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,spatialExtents.area.northLatitude,0.32012758,['spatialExtents.area.northLatitude']
EX_Extent.geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,spatialExtents.area.southLatitude,0.32012758,[]
EX_Extent.geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,spatialExtents.area.westLongitude,0.31807116,[]
EX_Extent.geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,spatialExtents.area.eastLongitude,0.31807116,['spatialExtents.area.eastLongitude']
DQ_DataQuality.scope.DQ_Scope.level.MD_ScopeCode.codeList,dataLevel,0.28794736,[]
MD_DigitalTransferOptions.onLine.CI_OnlineResource.name.CharacterString.@value,resourceAbstract.fr,0.2759001,['links.name']
MD_DigitalTransferOptions.onLine.CI_OnlineResource.name.CharacterString.@value.1,resourceAbstract.en,0.2748036,['links.name']
MD_DigitalTransferOptions.onLine.CI_OnlineResource.linkage.URL.@value,resourceType,0.25936243,['links.url']
MD_DigitalTransferOptions.onLine.CI_OnlineResource.function.CI_OnLineFunctionCode.codeList,resourceTitle.fr,0.24829747,[]
