key,match_done,dist,match_that_should_be_done
resourceType,resourceType,0.8251855,[]
manufacturer,manufacturer,0.8251855,[]
serialNumber,serialNumber,0.8251855,[]
version,version,0.8213822,[]
status,status,0.8204586,[]
doc_id,doc_id,0.8204586,['doc_id']
comment,comment,0.8204586,[]
title,title,0.81946653,[]
date,date,0.8183982,['date']
url,url,0.81724435,[]
identifier,identifier.use,0.6529166,['identifier.value']
description,description.text,0.65208304,[]
code,coding.code,0.6323321,[]
parameters,parameter.use,0.6246075,[]
parameters.1,parameter.name,0.6246075,[]
parameters.2,parameter.min,0.6246075,[]
parameters.3,parameter.max,0.6246075,[]
postalCode,address.postalCode,0.6111332,[]
country,count,0.6097443,[]
authors,authored,0.607949,[]
name,name.use,0.60617286,['deviceName.name']
concept,concept.code,0.59831345,['category.coding.code']
spatialRepresentation,element.representation,0.59659076,[]
value,valueSet,0.58779055,[]
longitude,position.longitude,0.58475,['position.longitude']
type,type.code,0.58434445,[]
value.1,low.value,0.58191866,[]
licenceName,license,0.5714832,['licence']
latitude,position.latitude,0.56875855,['position.latitude']
datasetCreationDate,expirationDate,0.5320188,[]
label,example.label,0.5288879,[]
useConstraints,constraint.key,0.52779984,[]
note,note.text,0.5200384,[]
organisation,organization.display,0.51829696,[]
city,address.city,0.48891097,[]
city.1,criticality,0.48573673,[]
documentRating,operation.documentation,0.4808476,[]
publicationYear,publisher,0.48064768,[]
modifications,verificationStatus.text,0.4618013,[]
instruments,instantiates,0.4466086,[]
genealogy,gender,0.42463058,[]
origin,chain,0.41239583,[]
roles,slicing.rules,0.4094563,[]
language,xpathUsage,0.4029628,[]
metadataLevel,meta.lastUpdated,0.3994444,[]
ror,multipleOr,0.3976829,[]
orbit,low.unit,0.38761866,[]
platforms,patchFormat,0.38097447,[]
platforms.1,performer.display,0.38057765,[]
projects,property.uri,0.37849432,[]
