key,match_done,dist,match_that_should_be_done
spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeList,spatialRepresentation,0.5489046,[]
accessConstraints.MD_RestrictionCode.codeList,accessConstraints,0.4998356,[]
date.Date.@value,date,0.48475623,['datasetSpecificationdatasetSpecification.datasetPublicationDate']
language.LanguageCode.codeList,language,0.47223288,[]
useConstraints.MD_RestrictionCode.codeList,useConstraints,0.47040004,['distributionInformation.dataPolicyUrl']
westBoundLongitude.Decimal.@value,westLongitude,0.4644388,[]
northBoundLatitude.Decimal.@value,northLatitude,0.4644388,['spatialExtents.area.northLatitude']
southBoundLatitude.Decimal.@value,southLatitude,0.4644388,[]
eastBoundLongitude.Decimal.@value,eastLongitude,0.45360547,['spatialExtents.area.eastLongitude']
organisationName.CharacterString.@value,organisation,0.4341411,['contacts.organisation']
code.Anchor.@value,code,0.42230204,[]
MD_Format.version.nilReason,version,0.41420487,[]
metadataStandardName.CharacterString.@value,cfStandardName,0.40361333,[]
distance.Distance.uom,uom,0.38951814,[]
country.CharacterString.@value,country,0.38220754,['contacts.address.country']
title.CharacterString.@value,title,0.37484047,['instrumentSet.description:links.description:platformSet.description:resourceAbstract:spatialExtents.description']
fileIdentifier.CharacterString.@value,identifier,0.36304757,['identifiers']
role.CI_RoleCode.codeList,roles,0.35567048,[]
name.CharacterString.@value,name,0.35285148,['links.name']
fileName.CharacterString.@value,firstName,0.33659607,[]
type.MD_KeywordTypeCode.codeListValue,type,0.32108134,['keywords.concept']
metadataStandardVersion.CharacterString.@value,datasetVersions,0.31332767,[]
extent.TimePeriod.id,temporalExtents,0.30513227,[]
