key,match_done,dist,match_that_should_be_done
resourceType,resourceType,0.80717325,[]
doc_id,doc_id,0.80244637,['doc_id']
status,status,0.80244637,[]
contacts.name,contact.name,0.70317006,[]
parameterSet.type,parameter.type,0.6858988,[]
contacts.address.postalCode,address.postalCode,0.6544442,[]
links.url,link.url,0.6525712,[]
contacts.address.country,address.country,0.63538635,[]
identifier,identifier.use,0.6349044,['identifier.value']
parameters,parameter.max,0.6065953,[]
parameters.1,parameter.name,0.6065953,[]
parameters.2,parameter.min,0.6065953,[]
parameters.3,parameter.use,0.6065953,[]
contacts.address.city,address.city,0.60485506,[]
identifiers.code,identifier.type.coding.code,0.60080075,[]
instrumentSet.manufacturer,manufacturer,0.5539707,[]
instrumentSet.serialNumber,serialNumber,0.5539707,[]
formats.version,version,0.54543257,[]
formats.name,format,0.54048395,[]
publications.description,property.description,0.53625935,[]
type,type.text,0.5167321,[]
links.description.en,description.text,0.5127764,[]
links.description.fr,description.text,0.5127764,[]
note,note.text,0.5020262,[]
contacts.comment.en,comment,0.489036,[]
contacts.comment.fr,comment,0.489036,[]
contacts.orcId,contained.id,0.48399398,[]
spatialExtents.spatialRepresentation,snapshot.element.representation,0.47419006,[]
contacts.organisation,content.creation,0.45923808,[]
lastModification.value,resource.qualification.identifier.value,0.4518282,[]
publications.title,page.page.page.title,0.449498,[]
contacts.webSiteUrl,content.url,0.4472766,[]
links.name,mapping.name,0.44578218,[]
documentRating,rest.documentation,0.44472912,[]
modifications,verificationStatus.text,0.44378904,[]
instrumentSet.resolution,rest.resource.documentation,0.43884975,[]
site,date,0.43820643,[]
keywords.concept,concept.code,0.43816063,['category.coding.code']
spatialExtents.area.longitude,position.longitude,0.42915666,['position.longitude']
publications.publicationYear,publisher,0.4287039,[]
instruments,instantiates,0.42859635,[]
spatialExtents.area.latitude,position.latitude,0.42014116,['position.latitude']
datasetSpecification.datasetCreationDate,expirationDate,0.42014116,[]
visibility,criticality,0.40846285,[]
genealogy,gender,0.40661833,[]
projectSet.thesaurusCode,property.code,0.39811194,[]
language,xpathUsage,0.38495055,[]
metadataLevel,meta.lastUpdated,0.38143215,[]
instrumentSet.label,snapshot.element.example.label,0.37438256,[]
distributionInformation.useConstraints,element.constraint.extension.url,0.36819312,[]
platforms,performer.display,0.3625654,[]
projects,property.uri,0.36048207,[]
plateforms,performedDateTime,0.35615164,[]
distributionInformation.accessConstraints,differential.element.constraint.expression,0.34442598,[]
