key,match_done,dist,match_that_should_be_done
MD_Metadata.identificationInfo.MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeList,spatialRepresentation,0.36375427,[]
MD_Metadata.metadataStandardName.CharacterString.@value,cfStandardName,0.34084332,[]
MD_Metadata.language.LanguageCode.codeListValue,datasetLanguage,0.33822018,['language']
MD_Metadata.language.LanguageCode.codeList,datasetLanguage,0.33785352,[]
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.33744055,[]
extent.EX_Extent.temporalElement.EX_TemporalExtent.extent.TimePeriod.endPosition.@value,temporalExtents,0.33593282,[]
MD_DataIdentification.citation.CI_Citation.date.CI_Date.date.Date.@value,datasetPublicationDate,0.30313277,['datasetSpecificationdatasetSpecification.datasetPublicationDate']
MD_Metadata.fileIdentifier.CharacterString.@value,identifier,0.29434794,['identifiers']
MD_Keywords.thesaurusName.CI_Citation.date.CI_Date.dateType.CI_DateTypeCode.codeList,thesaurusCode,0.28901348,[]
MD_Metadata.identificationInfo.MD_DataIdentification.resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeList,accessConstraints,0.28647634,[]
MD_Metadata.identificationInfo.MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.nilReason,description,0.28426045,[]
MD_Metadata.metadataStandardVersion.CharacterString.@value,datasetVersions,0.27361774,[]
MD_Metadata.distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,dataPolicyVersion,0.2670956,[]
MD_Metadata.identificationInfo.MD_DataIdentification.resourceConstraints.MD_LegalConstraints.useConstraints.MD_RestrictionCode.codeList,useConstraints,0.26199666,['distributionInformation.dataPolicyUrl']
MD_DataIdentification.extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,southLatitude,0.2317158,[]
MD_DataIdentification.extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,northLatitude,0.2317158,['spatialExtents.area.northLatitude']
MD_DataIdentification.extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,eastLongitude,0.23105825,['spatialExtents.area.eastLongitude']
MD_DataIdentification.extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,westLongitude,0.23020878,[]
MD_Metadata.identificationInfo.MD_DataIdentification.pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,organisations,0.22117476,['contacts.organisation']
MD_Distribution.transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.linkage.URL.@value,resourceType,0.211116,['links.url']
CI_ResponsibleParty.contactInfo.CI_Contact.address.CI_Address.country.CharacterString.@value,country,0.21093945,['contacts.address.country']
