key,match_done,dist,match_that_should_be_done
EX_Extent.geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,datasetSpecification.datasetCreationDate,5.855757,[]
MD_VectorSpatialRepresentation.geometricObjects.MD_GeometricObjects.geometricObjectType.MD_GeometricObjectTypeCode.codeList,datasetSpecification.datasetCreationDate,8.833055,[]
MD_DataIdentification.descriptiveKeywords.MD_Keywords.type.MD_KeywordTypeCode.codeListValue,datasetSpecification.datasetRevisionDate,7.372257,['keywords.concept']
EX_Extent.temporalElement.EX_TemporalExtent.extent.TimePeriod.id,temporalExtents.endDate,5.493891,[]
MD_DigitalTransferOptions.onLine.CI_OnlineResource.function.CI_OnLineFunctionCode.codeList,datasetSpecification.datasetRevisionDate,7.2264414,[]
MD_Metadata.identificationInfo.MD_DataIdentification.credit.CharacterString.@value,distributionInformation.dataPolicyUrl,4.3302364,['projectSet.label']
MD_Metadata.fileIdentifier.CharacterString.@value,description.DEFAULT_VALUE_KEY,2.7455564,['identifiers']
MD_Metadata.language.LanguageCode.codeListValue,parameterSet.thesaurusCode,3.332581,['language']
MD_Metadata.identificationInfo.MD_DataIdentification.characterSet.MD_CharacterSetCode.codeList,datasetSpecification.datasetRevisionDate,6.3209944,[]
DQ_DataQuality.scope.DQ_Scope.level.MD_ScopeCode.codeListValue,contacts.orcId,10.450113,[]
MD_DataIdentification.pointOfContact.CI_ResponsibleParty.individualName.CharacterString.@value,datasetSpecification.datasetCreationDate,5.0357466,['contacts.name']
CI_Citation.identifier.MD_Identifier.code.CharacterString.@value,parameterSet.cfStandardName,3.8798492,[]
MD_Keywords.thesaurusName.CI_Citation.title.CharacterString.@value,parameterSet.cfStandardName,4.0026126,[]
MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.CharacterString.@value,distributionInformation.dataPolicyUrl,4.548069,['keywords.concept']
MD_DataIdentification.pointOfContact.CI_ResponsibleParty.role.CI_RoleCode.codeListValue,datasetSpecification.datasetCreationDate,7.3208547,['contacts.roles']
MD_DigitalTransferOptions.onLine.CI_OnlineResource.protocol.CharacterString.@value,datasetSpecification.datasetLanguage,4.4383183,['links.type']
MD_Metadata.language.LanguageCode.codeList,parameterSet.thesaurusCode,2.9100254,[]
MD_DigitalTransferOptions.onLine.CI_OnlineResource.name.CharacterString.@value,datasetSpecification.datasetCreationDate,4.6529655,['links.name']
