key,match_done,dist,match_that_should_be_done
embargoDuration,dispenseRequest.expectedSupplyDuration.value,0.9368750937743636,[]
dataAccessRoles,content.data,0.6696474088984617,[]
embargoRoles,role.coding.system,0.9794271920946852,[]
note,note.text,0.5117822195525898,[]
endDate,date,0.4465216336144395,['period.end']
embargoStartDate,date,0.671720752380036,[]
ror,xpath,1.0686198650521412,[]
doi,url,1.0376638689780278,[]
calibration,parameter.documentation,1.010550555205692,[]
dataPolicyUrl,resource.extension.url,0.6654859950305827,[]
label,element.example.label,0.75501444844658,[]
language,expression,0.9140153594712396,[]
concept,concept.definition,0.4079630678635059,['category.coding.code']
documentRating,parameter.documentation,0.9167532001118008,[]
shortName,name.given,0.4994360101974012,[]
orbit,system,1.079808693654742,[]
cfStandardName,definition.resource.name,0.7433123928904753,[]
datasetChangelogs,content.data,0.7432482555908977,[]
organisations,multipleAnd,1.0683899520954718,[]
status,status,0.0,[]
title,title,0.0,[]
modifications,version,1.0229935435888802,[]
version,version,0.0,[]
street,address.city,0.9553512969685948,[]
firstName,name.given,0.4658801953151587,[]
resourceType,resourceType,0.0,[]
type,parameter.type,0.4714108453768147,[]
genealogy,name.family,1.0222040811759947,[]
lastName,name.given,0.4533904792852364,[]
resolution,interpretation.text,1.0315976424152185,[]
codeSpace,concept.code,0.4940008033122782,['identifier.type.coding.system']
authenticationNeeded,identifier.use,0.9672726196215186,[]
dataPolicyName,definition.resource.name,0.6451531983216574,[]
temporalExtents,binding.extension.valueCanonical,1.0212648727332807,[]
accessConstraints,element.constraint.source,0.8984784524627539,[]
projection,system,1.0053395069459914,[]
en,meta.versionId,1.2132307454332447,[]
clientTemplateName,parameter.name,0.6571239465010953,[]
journalName,name.family,0.5642385944027992,[]
code,code.coding.code,0.2455137086737943,[]
model,modelNumber,0.5713171422681316,[]
fr,doc_id,1.1578164710877843,[]
beginDate,date,0.5106293276660804,['period.start']
dataLevel,content.data,0.51207227077405,[]
datasetVersions,content.data,0.6779368007227187,[]
dataPolicyReminder,content.data,0.7212401064627986,[]
processLevel,system,0.9077206952502904,[]
filterDescription,description.text,0.5495062117606523,[]
northLatitude,position.latitude,0.562982184884376,[]
datasetRevisionDate,extension.valueDateTime,0.7488385034038721,[]
visibility,valueQuantity.value,0.9459776837340038,[]
orcId,doc_id,0.6783634685263402,[]
webSiteUrl,link.url,0.6517389005278302,[]
email,address.text,0.993739293582198,[]
datasetPublicationDate,date,0.7315148260179984,[]
eastLongitude,position.longitude,0.5639981401288247,[]
journalSection,page.page.title,0.9791053898599964,[]
southLatitude,position.latitude,0.5704854709668318,[]
latitude,position.latitude,0.535581696502623,['position.latitude']
nameType,deviceName.type,0.3462239779718343,[]
editFields,content.data,0.9765180229941872,[]
datasetCreationDate,entry.resource.birthDate,0.7405215971024478,[]
organisation,managingOrganization.reference,0.9451852860323942,[]
value,valueQuantity.value,0.2891767637198624,[]
doc_id,doc_id,0.0,['doc_id']
registrationNeeded,name.given,0.9634788707873796,[]
dataCenter,content.data,0.5653290601950437,[]
name,deviceName.name,0.3607108922885844,['deviceName.name']
catalogueMode,rest.mode,0.5714275467271576,[]
thesaurusCode,code.text,0.5452834066804586,[]
licenceVersion,version,0.5431366143022972,[]
city,address.city,0.5465469874289016,[]
url,url,0.0,[]
date,date,0.0,['date']
description,description.text,0.4682965225789783,[]
sites,multipleAnd,1.0146137976774292,[]
datasetLanguage,presentedForm.data,0.6591960217508633,[]
programName,deviceName.name,0.5038640661949562,[]
identifier,identifier.value,0.5008654669578683,['identifier.value']
dataPolicyVersion,content.data,0.6672105997476354,[]
manufacturer,manufacturer,0.0,[]
spatialRepresentation,snapshot.element.representation,0.7030238295332607,[]
metadataLevel,content.data,0.9361198335472872,[]
collectionName,name.use,0.522858581244107,[]
longitude,position.longitude,0.5891033693155773,['position.longitude']
altitude,position.latitude,1.0460200875395615,[]
publicationYear,date,0.927679778316546,[]
projects,multipleAnd,1.003501038466728,[]
postalCode,address.postalCode,0.3491730569862309,[]
licenceName,name.use,0.5165152978384104,['licence']
DEFAULT_VALUE_KEY,valueSet,0.6528371275996444,[]
longName,name.given,0.4974075146024901,[]
licencePolicyUrl,concept.extension.url,0.6686351128173014,[]
parameters,parameter.type,0.7821655619121199,[]
uom,xpath,1.0518831823374624,[]
westLongitude,position.longitude,0.5698408673456965,[]
catalogueName,mapping.name,0.541234654452766,[]
roles,role.coding.system,0.9516580977738808,[]
instruments,experimental,1.0403245910269647,[]
origin,derivation,0.9042890826792852,[]
authors,author.reference,0.9139347713296352,[]
comment,comment,0.0,[]
platforms,system,1.022292667550276,[]
additionalData,content.data,0.5068825283029571,[]
country,address.country,0.570071022814128,[]
serialNumber,serialNumber,0.0,[]
site,location.location.reference,0.8915216649509674,[]
aerisDataCenter,presentedForm.data,0.7340360796716027,['identifier.system']
plateforms,presentedForm.data,0.9172935370094488,[]
useConstraints,address.use,0.5343752356176533,[]
