key,match_done,dist,match_that_should_be_done
city.CharacterString.@value,lastModification.value,0.8185302957140528,['contacts.address.city']
level.MD_ScopeCode.codeList,identifiers.codeSpace,0.7565522822056828,[]
TimePeriod.beginPosition.@value,formats.temporalInterval.beginDate,0.8001055624951452,[]
dateType.CI_DateTypeCode.codeListValue,parameterSet.type,0.7910788904603681,[]
pointOfContact.CI_ResponsibleParty.uuid,parameterSet.uom,0.881275431917018,[]
date.Date.@value,lastModification.value,0.655572775318058,['datasetSpecificationdatasetSpecification.datasetPublicationDate']
hierarchyLevel.MD_ScopeCode.codeList,identifiers.codeSpace,0.8067009673219676,[]
geometricObjectType.MD_GeometricObjectTypeCode.codeList,type,0.8314623408393887,[]
useConstraints.MD_RestrictionCode.codeListValue,distributionInformation.useConstraints,0.810467247997024,['distributionInformation.dataPolicyName']
function.CI_OnLineFunctionCode.codeList,parameterSet.thesaurusCode,0.7599023706434621,[]
useConstraints.MD_RestrictionCode.codeList,distributionInformation.useConstraints,0.7875323579725567,['distributionInformation.dataPolicyUrl']
accessConstraints.MD_RestrictionCode.codeList,identifiers.codeSpace,0.7851431759025662,[]
keyword.CharacterString.@value,lastModification.value,0.8093992845451687,['keywords.concept']
metadataStandardVersion.CharacterString.@value,formats.description.DEFAULT_VALUE_KEY,0.8178041177431744,[]
MD_Keywords.keyword.nilReason,keywords.concept,0.84162231087981,[]
voice.CharacterString.@value,lastModification.value,0.8202001406361216,[]
fileName.CharacterString.@value,formats.description.DEFAULT_VALUE_KEY,0.785372999292887,[]
language.LanguageCode.codeListValue,identifiers.code,0.6911893292700464,"['datasetSpecification.datasetLanguage', 'language']"
geometricObjectType.MD_GeometricObjectTypeCode.codeListValue,type,0.8456750778274293,['spatialExtents.area.type']
useLimitation.CharacterString.@value,lastModification.value,0.8080437530804186,['distributionInformation.description.fr']
code.Anchor.href,identifiers.codeSpace,0.7830591145772943,['instrumentSet.thesaurusCode:parameterSet.thesaurusCode']
function.CI_OnLineFunctionCode.codeListValue,parameterSet.thesaurusCode,0.7912664300037062,[]
statement.CharacterString.@value,lastModification.value,0.7903627447758874,['instrumentSet.description']
fileIdentifier.CharacterString.@value,formats.description.DEFAULT_VALUE_KEY,0.8039027565131779,['identifiers']
metadataStandardName.CharacterString.@value,parameterSet.cfStandardName,0.7211323983844726,[]
MD_Format.name.nilReason,parameterSet.cfStandardName,0.8585117529017824,[]
individualName.CharacterString.@value,parameterSet.shortName,0.7971260052111426,['contacts.name']
dateStamp.DateTime.@value,temporalExtents.endDate,0.7812261510249765,['lastModification.value']
type.MD_KeywordTypeCode.codeListValue,parameterSet.thesaurusCode,0.770018724125377,['keywords.concept']
eastBoundLongitude.Decimal.@value,spatialExtents.area.eastLongitude,0.6484491481269044,['spatialExtents.area.eastLongitude']
MD_Format.version.nilReason,formats.version,0.8845447509482057,[]
abstract.CharacterString.@value,lastModification.value,0.815167756625931,['resourceAbstract.en']
characterSet.MD_CharacterSetCode.codeList,parameterSet.thesaurusCode,0.5787942664214111,[]
country.CharacterString.@value,lastModification.value,0.8113605454292792,['contacts.address.country']
name.CharacterString.@value,parameterSet.shortName,0.7364439421289779,['links.name']
deliveryPoint.CharacterString.@value,contacts.comment.DEFAULT_VALUE_KEY,0.8251117295792094,['contacts.address.street:contacts.address.postalCode:contacts.address.city']
facsimile.CharacterString.@value,lastModification.value,0.8046578475512143,[]
level.MD_ScopeCode.codeListValue,identifiers.codeSpace,0.7957237135419883,[]
westBoundLongitude.Decimal.@value,spatialExtents.area.westLongitude,0.6484491481269044,[]
role.CI_RoleCode.codeListValue,identifiers.codeSpace,0.8065171929499152,['contacts.roles']
linkage.URL.@value,links.url,0.6554058036286754,['links.url']
TimePeriod.endPosition.@value,lastModification.value,0.7876016502390208,[]
type.MD_KeywordTypeCode.codeList,parameterSet.type,0.76308245313972,[]
code.Anchor.@value,lastModification.value,0.7233313261943173,[]
northBoundLatitude.Decimal.@value,spatialExtents.area.northLatitude,0.6484493345897661,['spatialExtents.area.northLatitude']
southBoundLatitude.Decimal.@value,spatialExtents.area.southLatitude,0.6484492567998811,[]
dateType.CI_DateTypeCode.codeList,parameterSet.type,0.7808432302050801,[]
characterSet.MD_CharacterSetCode.codeListValue,parameterSet.thesaurusCode,0.6172115380862181,['formats.name']
language.LanguageCode.codeList,language,0.6144182115708212,[]
extent.TimePeriod.id,doc_id,0.9686033330817466,[]
hierarchyLevel.MD_ScopeCode.codeListValue,parameterSet.thesaurusCode,0.7984195014917296,['metadataLevel']
role.CI_RoleCode.codeList,identifiers.codeSpace,0.7693314108576019,[]
spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeListValue,spatialExtents.area.type,0.7064837124564715,['spatialExtents.area.type']
