key,match_done,dist,match_that_should_be_done
MD_Metadata.metadataStandardVersion.CharacterString.@value,datasetRevisionDate,3.0583012,[]
MD_DataIdentification.citation.CI_Citation.title.CharacterString.@value,dataPolicyUrl,4.0777283,['instrumentSet.description:links.description:platformSet.description:resourceAbstract:spatialExtents.description']
MD_Metadata.dateStamp.DateTime.@value,datasetCreationDate,3.0162272,['lastModification.value']
MD_Metadata.identificationInfo.MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeListValue,datasetRevisionDate,8.954809,['spatialExtents.area.type']
distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,datasetRevisionDate,4.878248,[]
MD_DataIdentification.resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeList,datasetChangelogs,7.0218444,[]
MD_DataIdentification.graphicOverview.MD_BrowseGraphic.fileName.CharacterString.@value,datasetRevisionDate,5.610621,[]
CI_Citation.date.CI_Date.dateType.CI_DateTypeCode.codeList,datasetRevisionDate,8.132551,[]
MD_DigitalTransferOptions.onLine.CI_OnlineResource.function.CI_OnLineFunctionCode.codeListValue,datasetChangelogs,8.746561,[]
MD_DataIdentification.resourceConstraints.MD_LegalConstraints.useLimitation.CharacterString.@value,datasetCreationDate,5.100842,['distributionInformation.description.fr']
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,datasetRevisionDate,5.757799,[]
identificationInfo.MD_DataIdentification.resourceConstraints.MD_LegalConstraints.otherConstraints.nilReason,datasetRevisionDate,5.2600174,[]
DQ_DataQuality.scope.DQ_Scope.level.MD_ScopeCode.codeList,orcId,10.194476,[]
CI_Citation.date.CI_Date.date.Date.@value,datasetRevisionDate,4.679311,['datasetSpecificationdatasetSpecification.datasetPublicationDate']
CI_Citation.date.CI_Date.dateType.CI_DateTypeCode.codeListValue,datasetRevisionDate,8.619706,[]
CI_Contact.address.CI_Address.electronicMailAddress.CharacterString.@value,datasetChangelogs,5.3326235,['contacts.email']
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeListValue,datasetRevisionDate,5.1180725,['metadataLevel']
MD_VectorSpatialRepresentation.geometricObjects.MD_GeometricObjects.geometricObjectType.MD_GeometricObjectTypeCode.codeListValue,datasetChangelogs,10.295938,['spatialExtents.area.type']
MD_Metadata.identificationInfo.MD_DataIdentification.topicCategory.MD_TopicCategoryCode.@value,datasetRevisionDate,6.801331,[]
EX_Extent.geographicElement.EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,datasetRevisionDate,6.204513,['spatialExtents.area.northLatitude']
temporalElement.EX_TemporalExtent.extent.TimePeriod.endPosition.@value,datasetCreationDate,5.1248364,[]
MD_Metadata.identificationInfo.MD_DataIdentification.characterSet.MD_CharacterSetCode.codeListValue,datasetRevisionDate,7.9713097,['formats.name']
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,datasetRevisionDate,4.716625,[]
EX_Extent.geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,datasetRevisionDate,6.308283,['spatialExtents.area.eastLongitude']
MD_Metadata.identificationInfo.MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeList,datasetRevisionDate,8.431361,[]
DQ_DataQuality.lineage.LI_Lineage.statement.CharacterString.@value,orcId,5.7406616,['instrumentSet.description']
CI_Contact.address.CI_Address.city.CharacterString.@value,DEFAULT_VALUE_KEY,4.4895573,['contacts.address.city']
CI_Contact.address.CI_Address.country.CharacterString.@value,DEFAULT_VALUE_KEY,4.362947,['contacts.address.country']
MD_DataIdentification.spatialResolution.MD_Resolution.distance.Distance.uom,uom,5.1345954,[]
MD_Metadata.metadataStandardName.CharacterString.@value,dataPolicyName,3.1822913,[]
EX_Extent.geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,datasetRevisionDate,6.2063794,[]
CI_Citation.identifier.MD_Identifier.code.Anchor.@value,dataPolicyUrl,3.9054918,[]
MD_DataIdentification.resourceConstraints.MD_LegalConstraints.useConstraints.MD_RestrictionCode.codeListValue,datasetChangelogs,7.612212,['distributionInformation.dataPolicyName']
MD_Metadata.characterSet.MD_CharacterSetCode.codeListValue,datasetRevisionDate,5.3689437,[]
CI_Contact.phone.CI_Telephone.facsimile.CharacterString.@value,DEFAULT_VALUE_KEY,4.5257654,[]
MD_DigitalTransferOptions.onLine.CI_OnlineResource.linkage.URL.@value,dataPolicyUrl,4.904737,['links.url']
MD_DataIdentification.pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,datasetCreationDate,5.6719418,['contacts.organisation']
CI_Citation.identifier.MD_Identifier.code.Anchor.href,doc_id,4.0874095,['instrumentSet.thesaurusCode:parameterSet.thesaurusCode']
CI_Contact.phone.CI_Telephone.voice.CharacterString.@value,DEFAULT_VALUE_KEY,4.6772127,[]
MD_Metadata.identificationInfo.MD_DataIdentification.abstract.CharacterString.@value,datasetCreationDate,4.6201997,['resourceAbstract.en']
MD_Metadata.identificationInfo.MD_DataIdentification.pointOfContact.CI_ResponsibleParty.uuid,orcId,9.014439,[]
temporalElement.EX_TemporalExtent.extent.TimePeriod.beginPosition.@value,datasetCreationDate,4.7938514,[]
CI_Contact.address.CI_Address.deliveryPoint.CharacterString.@value,datasetRevisionDate,4.732448,['contacts.address.street:contacts.address.postalCode:contacts.address.city']
MD_DataIdentification.descriptiveKeywords.MD_Keywords.type.MD_KeywordTypeCode.codeList,datasetRevisionDate,7.6309614,[]
MD_Metadata.characterSet.MD_CharacterSetCode.codeList,datasetRevisionDate,4.897687,[]
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeListValue,datasetRevisionDate,6.228005,['datasetSpecification.datasetLanguage']
distributionInfo.MD_Distribution.distributionFormat.MD_Format.name.nilReason,datasetRevisionDate,5.074918,[]
