key,match_done,dist,match_that_should_be_done
MD_Metadata.metadataStandardVersion.CharacterString.@value,metadataLevel,0.8222858321079687,[]
transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.linkage.URL.@value,distributionInformation.dataPolicyUrl,0.9521809974920852,['links.url']
MD_Metadata.dateStamp.DateTime.@value,temporalExtents.endDate,0.8371771239046828,['lastModification.value']
identificationInfo.MD_DataIdentification.resourceConstraints.MD_LegalConstraints.useConstraints.MD_RestrictionCode.codeListValue,distributionInformation.useConstraints,0.8113367031240504,['distributionInformation.dataPolicyName']
transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.protocol.CharacterString.@value,distributionInformation.description.DEFAULT_VALUE_KEY,0.973598377299372,['links.type']
transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.function.CI_OnLineFunctionCode.codeListValue,parameterSet.thesaurusCode,0.9391224858599748,[]
MD_Metadata.identificationInfo.MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeListValue,spatialExtents.area.type,0.8740292981063333,['spatialExtents.area.type']
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,spatialExtents.area.southLatitude,0.8480934966625011,[]
identificationInfo.MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.CharacterString.@value,keywords.concept,0.8875609352109325,['keywords.concept']
contactInfo.CI_Contact.address.CI_Address.city.CharacterString.@value,contacts.address.city,0.774734559921144,['contacts.address.city']
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,datasetSpecification.datasetLanguage,0.7903414997238426,[]
transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.function.CI_OnLineFunctionCode.codeList,parameterSet.thesaurusCode,0.940822698294106,[]
identificationInfo.MD_DataIdentification.resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeListValue,distributionInformation.accessConstraints,0.8130435539549389,[]
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeListValue,parameterSet.thesaurusCode,0.8659566094447597,['metadataLevel']
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,spatialExtents.area.westLongitude,0.8392220478759683,[]
identificationInfo.MD_DataIdentification.resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeList,distributionInformation.accessConstraints,0.800753271329365,[]
thesaurusName.CI_Citation.date.CI_Date.dateType.CI_DateTypeCode.codeList,parameterSet.thesaurusCode,0.8566366040613991,[]
MD_Metadata.identificationInfo.MD_DataIdentification.characterSet.MD_CharacterSetCode.codeListValue,parameterSet.thesaurusCode,0.8322099116069962,['formats.name']
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,parameterSet.thesaurusCode,0.8603551767831532,[]
dataQualityInfo.DQ_DataQuality.scope.DQ_Scope.level.MD_ScopeCode.codeList,dataLevel,0.93969235908808,[]
MD_Metadata.identificationInfo.MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeList,spatialExtents.area.type,0.8674843151277748,[]
identificationInfo.MD_DataIdentification.citation.CI_Citation.title.CharacterString.@value,distributionInformation.description.DEFAULT_VALUE_KEY,0.9250953544004628,['instrumentSet.description:links.description:platformSet.description:resourceAbstract:spatialExtents.description']
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,spatialExtents.area.eastLongitude,0.839463307316995,['spatialExtents.area.eastLongitude']
thesaurusName.CI_Citation.date.CI_Date.dateType.CI_DateTypeCode.codeListValue,parameterSet.thesaurusCode,0.8593339584464901,[]
