key,match_done,dist,match_that_should_be_done
date.CI_Date.dateType.CI_DateTypeCode.codeList,date,0.733205805894088,[]
MD_Metadata.language.LanguageCode.codeList,datasetLanguage,0.7510277985966191,[]
MD_Metadata.dateStamp.DateTime.@value,date,0.7793943156495534,['lastModification.value']
pointOfContact.CI_ResponsibleParty.role.CI_RoleCode.codeList,codeSpace,0.9533996185461098,[]
MD_Metadata.metadataStandardVersion.CharacterString.@value,metadataLevel,0.8222858321079687,[]
identificationInfo.MD_DataIdentification.characterSet.MD_CharacterSetCode.codeList,datasetCreationDate,0.8177276036207802,[]
phone.CI_Telephone.facsimile.CharacterString.@value,DEFAULT_VALUE_KEY,0.973196312895476,[]
identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,datasetLanguage,0.7337628080339433,[]
identificationInfo.MD_DataIdentification.characterSet.MD_CharacterSetCode.codeListValue,datasetLanguage,0.8314872006583917,['formats.name']
graphicOverview.MD_BrowseGraphic.fileName.CharacterString.@value,nameType,0.955238526563308,[]
scope.DQ_Scope.level.MD_ScopeCode.codeList,codeSpace,0.9492474526766692,[]
citation.CI_Citation.title.CharacterString.@value,DEFAULT_VALUE_KEY,0.9548988867711256,['instrumentSet.description:links.description:platformSet.description:resourceAbstract:spatialExtents.description']
resourceConstraints.MD_LegalConstraints.useConstraints.MD_RestrictionCode.codeList,useConstraints,0.7527959677565502,['distributionInformation.dataPolicyUrl']
resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeListValue,accessConstraints,0.7720083480241858,[]
identificationInfo.MD_DataIdentification.pointOfContact.CI_ResponsibleParty.uuid,dataPolicyUrl,1.0289617132700084,[]
scope.DQ_Scope.level.MD_ScopeCode.codeListValue,codeSpace,0.9559719425754928,[]
pointOfContact.CI_ResponsibleParty.role.CI_RoleCode.codeListValue,codeSpace,0.9598421488089516,['contacts.roles']
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeListValue,metadataLevel,0.8978815230526779,['metadataLevel']
geometricObjects.MD_GeometricObjects.geometricObjectType.MD_GeometricObjectTypeCode.codeList,type,0.9180190132199552,[]
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.88811297207092,[]
identificationInfo.MD_DataIdentification.credit.CharacterString.@value,datasetCreationDate,0.9207118805728473,['projectSet.label']
identificationInfo.MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeListValue,spatialRepresentation,0.8344532051346562,['spatialExtents.area.type']
resourceConstraints.MD_LegalConstraints.useLimitation.CharacterString.@value,useConstraints,0.7625244174313086,['distributionInformation.description.fr']
spatialResolution.MD_Resolution.distance.Distance.uom,resolution,0.9365564031926236,[]
date.CI_Date.dateType.CI_DateTypeCode.codeListValue,date,0.7603753992926533,[]
phone.CI_Telephone.voice.CharacterString.@value,DEFAULT_VALUE_KEY,0.9633431958568894,[]
descriptiveKeywords.MD_Keywords.type.MD_KeywordTypeCode.codeListValue,nameType,0.8965916713502609,['keywords.concept']
MD_Metadata.metadataStandardName.CharacterString.@value,metadataLevel,0.8238165747364689,[]
onLine.CI_OnlineResource.function.CI_OnLineFunctionCode.codeListValue,codeSpace,0.9102096687087692,[]
identifier.MD_Identifier.code.Anchor.href,identifier,0.7593863018646447,['instrumentSet.thesaurusCode:parameterSet.thesaurusCode']
pointOfContact.CI_ResponsibleParty.individualName.CharacterString.@value,firstName,0.9614950409820242,['contacts.name']
identificationInfo.MD_DataIdentification.abstract.CharacterString.@value,datasetPublicationDate,0.92112945526255,['resourceAbstract.en']
geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,westLongitude,0.9178392337770936,[]
geometricObjects.MD_GeometricObjects.geometricObjectType.MD_GeometricObjectTypeCode.codeListValue,type,0.922381754849456,['spatialExtents.area.type']
MD_Metadata.characterSet.MD_CharacterSetCode.codeListValue,datasetLanguage,0.8680068075974802,[]
temporalElement.EX_TemporalExtent.extent.TimePeriod.id,temporalExtents,0.8149061955107462,[]
resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeList,accessConstraints,0.7492255712857606,[]
geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,eastLongitude,0.9194005427567248,['spatialExtents.area.eastLongitude']
MD_Metadata.characterSet.MD_CharacterSetCode.codeList,datasetLanguage,0.8566854886392143,[]
resourceConstraints.MD_LegalConstraints.useConstraints.MD_RestrictionCode.codeListValue,useConstraints,0.775630465548851,['distributionInformation.dataPolicyName']
geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,southLatitude,0.919624072505688,[]
pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,dataPolicyName,0.9705337989059672,['contacts.organisation']
identifier.MD_Identifier.code.Anchor.@value,identifier,0.7379067183213731,[]
onLine.CI_OnlineResource.name.CharacterString.@value,resourceType,0.8885072695699283,['links.name']
MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.nilReason,dataPolicyUrl,0.9994695027086486,[]
address.CI_Address.city.CharacterString.@value,DEFAULT_VALUE_KEY,0.9409747621996302,['contacts.address.city']
address.CI_Address.electronicMailAddress.CharacterString.@value,DEFAULT_VALUE_KEY,0.9743636121743094,['contacts.email']
MD_DataIdentification.resourceConstraints.MD_LegalConstraints.otherConstraints.nilReason,accessConstraints,0.8330810428589314,[]
EX_TemporalExtent.extent.TimePeriod.beginPosition.@value,temporalExtents,0.9198313929833596,[]
address.CI_Address.deliveryPoint.CharacterString.@value,DEFAULT_VALUE_KEY,0.9487812536814602,['contacts.address.street:contacts.address.postalCode:contacts.address.city']
lineage.LI_Lineage.statement.CharacterString.@value,value,0.9552243042486231,['instrumentSet.description']
address.CI_Address.country.CharacterString.@value,DEFAULT_VALUE_KEY,0.9430786412064184,['contacts.address.country']
date.CI_Date.date.Date.@value,date,0.4116532659565978,['datasetSpecificationdatasetSpecification.datasetPublicationDate']
MD_Distribution.distributionFormat.MD_Format.version.nilReason,dataPolicyVersion,1.0077134212245544,[]
identificationInfo.MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeList,spatialRepresentation,0.8200617863920537,[]
