key,match_done,dist,match_that_should_be_done
MD_Metadata.metadataStandardVersion.CharacterString.@value,metadataLevel,0.8222858321079687,[]
MD_DataIdentification.citation.CI_Citation.title.CharacterString.@value,distributionInformation.description.DEFAULT_VALUE_KEY,0.9395052458758322,['instrumentSet.description:links.description:platformSet.description:resourceAbstract:spatialExtents.description']
MD_Metadata.dateStamp.DateTime.@value,temporalExtents.endDate,0.8371771239046828,['lastModification.value']
MD_Metadata.identificationInfo.MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeListValue,spatialExtents.area.type,0.8740292981063333,['spatialExtents.area.type']
distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,distributionInformation.licenceVersion,0.7210243392700953,[]
MD_DataIdentification.resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeList,distributionInformation.accessConstraints,0.7962911696540121,[]
MD_DataIdentification.graphicOverview.MD_BrowseGraphic.fileName.CharacterString.@value,distributionInformation.dataPolicyName,0.9198087696617324,[]
CI_Citation.date.CI_Date.dateType.CI_DateTypeCode.codeList,editInformations.histories.date,0.8789789489740713,[]
MD_DigitalTransferOptions.onLine.CI_OnlineResource.function.CI_OnLineFunctionCode.codeListValue,parameterSet.thesaurusCode,0.9255191111692628,[]
MD_DataIdentification.resourceConstraints.MD_LegalConstraints.useLimitation.CharacterString.@value,distributionInformation.useConstraints,0.8100798679047677,['distributionInformation.description.fr']
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,datasetSpecification.datasetLanguage,0.7903414997238426,[]
identificationInfo.MD_DataIdentification.resourceConstraints.MD_LegalConstraints.otherConstraints.nilReason,distributionInformation.useConstraints,0.8057400889189411,[]
DQ_DataQuality.scope.DQ_Scope.level.MD_ScopeCode.codeList,contacts.orcId,0.983148927883557,[]
CI_Citation.date.CI_Date.date.Date.@value,temporalExtents.endDate,0.8409234230669751,['datasetSpecificationdatasetSpecification.datasetPublicationDate']
CI_Citation.date.CI_Date.dateType.CI_DateTypeCode.codeListValue,temporalExtents.endDate,0.8719366069980349,[]
CI_Contact.address.CI_Address.electronicMailAddress.CharacterString.@value,contacts.address.postalCode,0.7795644385401488,['contacts.email']
