key,match,dist
MD_Metadata.distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,distributionInformation.dataPolicyVersion,0.50129366
MD_Metadata.distributionInfo.MD_Distribution.distributionFormat.MD_Format.name.nilReason,distributionInformation.dataPolicyName,0.4580411
MD_Metadata.metadataStandardName.CharacterString.@value,parameterSet.cfStandardName,0.3847377
MD_Metadata.identificationInfo.MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeList,spatialExtents.spatialRepresentation,0.36482474
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,datasetSpecification.datasetLanguage,0.35619256
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeListValue,datasetSpecification.datasetLanguage,0.3556632
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.35249916
MD_Metadata.language.LanguageCode.codeListValue,language,0.34065327
identificationInfo.MD_DataIdentification.extent.EX_Extent.temporalElement.EX_TemporalExtent.extent.TimePeriod.beginPosition.@value,temporalExtents.beginDate,0.34008148
MD_Metadata.language.LanguageCode.codeList,language,0.33835167
MD_Metadata.identificationInfo.MD_DataIdentification.citation.CI_Citation.date.CI_Date.date.Date.@value,lastModification.value,0.33415
MD_Metadata.fileIdentifier.CharacterString.@value,identifiers.code,0.3295767
MD_Metadata.identificationInfo.MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.nilReason,publications.description,0.3272892
MD_DataIdentification.descriptiveKeywords.MD_Keywords.thesaurusName.CI_Citation.date.CI_Date.date.Date.@value,description.DEFAULT_VALUE_KEY,0.3246612
identificationInfo.MD_DataIdentification.extent.EX_Extent.temporalElement.EX_TemporalExtent.extent.TimePeriod.endPosition.@value,temporalExtents.endDate,0.32398477
MD_Metadata.characterSet.MD_CharacterSetCode.codeList,parameterSet.uom,0.31709316
MD_Metadata.characterSet.MD_CharacterSetCode.codeListValue,parameterSet.thesaurusCode,0.31234917
MD_Metadata.identificationInfo.MD_DataIdentification.pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,contacts.organisations,0.28481868
MD_DataIdentification.pointOfContact.CI_ResponsibleParty.contactInfo.CI_Contact.address.CI_Address.country.CharacterString.@value,address.country,0.26214507
