key,match,dist
resourceType,resourceType,0.84848845
manufacturer,manufacturer,0.84848845
serialNumber,serialNumber,0.84848845
description,description,0.84782004
postalCode,postalCode,0.8471098
longitude,longitude,0.84635377
latitude,latitude,0.8455473
version,version,0.8446852
country,country,0.8446852
status,status,0.84376156
doc_id,doc_id,0.84376156
comment,comment,0.84376156
label,label,0.8427695
title,title,0.8427695
value,value,0.8427695
type,type,0.84170115
code,code,0.84170115
name,name,0.84170115
city,city,0.84170115
date,date,0.84170115
url,url,0.8405473
spatialRepresentation,representation,0.69409657
licenceName,sliceName,0.6747226
identifier,deviceIdentifier,0.65388066
authors,authored,0.631252
model,mode,0.6263528
roles,rules,0.60070604
documentRating,documentation,0.59396845
shortName,short,0.5913075
resolution,relation,0.5787584
en,end,0.5644248
calibration,creation,0.5639565
datasetCreationDate,expirationDate,0.55532175
doi,id,0.55422074
licencePolicyUrl,referencePolicy,0.53864723
street,strength,0.52698004
publicationYear,publisher,0.50395066
instruments,requirements,0.47737426
origin,min,0.46307266
orbit,unit,0.46066794
registrationNeeded,recorded,0.4443568
useConstraints,use,0.42733884
ror,multipleOr,0.42098585
temporalExtents,text,0.4182012
DEFAULT_VALUE_KEY,key,0.40960976
platforms,patchFormat,0.4042774
uom,max,0.40054727
uom,map,0.40054727
parameters,path,0.3954515
