key,match,dist
value,value.value,0.7145269
code,code.code,0.70143944
valueCode,value.code,0.68613005
representation,text.representation,0.6811406
reference,reference.value,0.64414877
postalCode,postalCode.@value,0.6404983
mode,modeCode.code,0.6200857
effectiveDateTime,effectiveTime.type,0.6026742
title,title.type,0.5991812
name,name.use,0.597405
documentation,documentationOf.typeCode,0.5907348
type,text.type,0.58434856
type,time.type,0.58434856
state,state.@value,0.56271535
entryType,entry.typeCode,0.55504364
contentType,content.ID,0.5530919
country,country.@value,0.5530919
manufactureDate,manufacturedMaterial.classCode,0.54834807
valueSet,value.unit,0.54453707
status,statusCode.code,0.54374343
system,code.codeSystem,0.5428944
unit,low.unit,0.5421802
lotNumber,lotNumberText.@value,0.53928596
id,item.ID,0.5365897
lotNumber,lotNumberText.nullFlavor,0.5340714
manufacturer,manufacturerModelName.@value,0.5338228
family,family.@value,0.53188574
suffix,suffix.@value,0.53188574
prefix,prefix.@value,0.53188574
version,versionNumber.value,0.4932384
version,code.codeSystemVersion,0.49285436
use,addr.use,0.4884765
performedDateTime,performer.typeCode,0.48380268
birthDate,birthTime.type,0.4823405
authored,author.typeCode,0.4823405
condition,precondition.typeCode,0.4718306
ordered,order.moodCode,0.4577073
targetProfile,targetSiteCode.code,0.45652103
recordedDate,recordTarget.typeCode,0.44081563
linkId,linkHtml.href,0.42905623
packageId,paragraph.ID,0.41001493
gender,table.border,0.40280622
comparator,numerator.nullFlavor,0.39306957
kind,act.negationInd,0.38557792
path,col.width,0.38156217
human,td.rowspan,0.36323118
human,th.colspan,0.36323118
human,td.colspan,0.36323118
onset,setId.root,0.36040634
instance,substanceAdministration.moodCode,0.33901763
min,th.align,0.32787043
min,td.align,0.32787043
max,maxDoseQuantity.nullFlavor,0.3163719
fullUrl,functionCode.nullFlavor,0.3118469
