key,match,dist
class.code,classCode,0.6640527
extension.url,extension,0.6095227
code.coding.system,codeSystem,0.58183694
type.coding.code,typeCode,0.5634854
concept.code,code,0.56131446
code.coding.code,code,0.56131446
valueSet,value,0.5569454
rest.documentation,representation,0.5561652
type.text,type,0.50389916
version,codeSystemVersion,0.5002227
context.type,contextControlCode,0.49001026
comparator,operator,0.47915578
meta.versionId,inversionInd,0.47830394
name.use,use,0.46639916
doc_id,ID,0.45870686
comment,alignment,0.44743362
device.display,displayName,0.44720876
context.period.end,contextConductionInd,0.44640517
gender,border,0.44139916
content.contentType,listType,0.43562993
derivation,negationInd,0.42793763
media.link.reference,mediaType,0.4057516
active,inclusive,0.40226
xpath,width,0.3944415
definition.parameter.code,determinerCode,0.38773328
authored,assigningAuthorityName,0.36210665
chain,colspan,0.36104202
udiCarrier.deviceIdentifier,qualifier,0.3401739
reportedBoolean,rowspan,0.33329892
