key,match,dist
distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,distributionInformation.dataPolicyVersion,0.5446597
distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,distributionInformation.licenceVersion,0.543937
distributionInfo.MD_Distribution.distributionFormat.MD_Format.name.nilReason,distributionInformation.licenceName,0.5003016
distributionInfo.MD_Distribution.distributionFormat.MD_Format.name.nilReason,distributionInformation.dataPolicyName,0.49803507
temporalElement.EX_TemporalExtent.extent.TimePeriod.beginPosition.@value,temporalExtents.beginDate,0.4340809
temporalElement.EX_TemporalExtent.extent.TimePeriod.endPosition.@value,temporalExtents.endDate,0.41688633
CI_Contact.address.CI_Address.country.CharacterString.@value,address.country,0.39639375
MD_Metadata.metadataStandardName.CharacterString.@value,parameterSet.cfStandardName,0.39241934
CI_Citation.identifier.MD_Identifier.code.Anchor.@value,identifiers.code,0.39193505
MD_VectorSpatialRepresentation.geometricObjects.MD_GeometricObjects.geometricObjectType.MD_GeometricObjectTypeCode.codeList,spatialExtents.spatialRepresentation,0.38606724
CI_Citation.date.CI_Date.date.Date.@value,lastModification.value,0.3757184
CI_Contact.address.CI_Address.city.CharacterString.@value,address.city,0.36477748
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,datasetSpecification.datasetLanguage,0.3638742
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeListValue,datasetSpecification.datasetLanguage,0.36334485
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.3601808
identificationInfo.MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.nilReason,publications.description,0.35748023
MD_DataIdentification.descriptiveKeywords.MD_Keywords.type.MD_KeywordTypeCode.codeListValue,description.DEFAULT_VALUE_KEY,0.35305247
MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.CharacterString.@value,description.DEFAULT_VALUE_KEY,0.35059142
MD_Metadata.language.LanguageCode.codeListValue,language,0.3483349
MD_Metadata.language.LanguageCode.codeList,language,0.3460333
MD_Metadata.characterSet.MD_CharacterSetCode.codeList,parameterSet.uom,0.3247748
MD_Metadata.characterSet.MD_CharacterSetCode.codeListValue,parameterSet.thesaurusCode,0.3200308
MD_DataIdentification.pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,contacts.organisations,0.3194232
CI_Contact.address.CI_Address.electronicMailAddress.CharacterString.@value,contacts.email,0.29284254
EX_Extent.geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,area.westLongitude,0.2911926
EX_Extent.geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,area.eastLongitude,0.2911926
EX_Extent.geographicElement.EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,area.northLatitude,0.2911926
EX_Extent.geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,area.southLatitude,0.2911926
DQ_DataQuality.scope.DQ_Scope.level.MD_ScopeCode.codeList,dataLevel,0.28414208
MD_DigitalTransferOptions.onLine.CI_OnlineResource.name.CharacterString.@value,resourceAbstract.fr,0.2720948
MD_DigitalTransferOptions.onLine.CI_OnlineResource.name.CharacterString.@value,resourceAbstract.en,0.2709983
MD_DigitalTransferOptions.onLine.CI_OnlineResource.linkage.URL.@value,resourceType,0.25555712
MD_DigitalTransferOptions.onLine.CI_OnlineResource.function.CI_OnLineFunctionCode.codeList,resourceTitle.fr,0.24449217
