key,match,dist
MD_RestrictionCode.codeList,contacts.address.postalCode,2.416951
endPosition.@value,lastModification.value,1.2738153
Decimal.@value,lastModification.value,1.2898214
CI_DateTypeCode.codeList,parameterSet.thesaurusCode,2.992161
version.nilReason,lastModification.value,1.6255864
otherConstraints.nilReason,lastModification.value,1.727705
CI_OnLineFunctionCode.codeListValue,instrumentSet.description.DEFAULT_VALUE_KEY,3.9848704
MD_CharacterSetCode.codeList,parameterSet.thesaurusCode,2.463711
name.nilReason,contacts.lastName,1.718336
beginPosition.@value,lastModification.value,1.2394886
MD_GeometricObjectTypeCode.codeListValue,parameterSet.thesaurusCode,3.5524883
CI_OnLineFunctionCode.codeList,parameterSet.thesaurusCode,3.558292
LanguageCode.codeListValue,parameterSet.thesaurusCode,2.0828211
MD_ScopeCode.codeListValue,parameterSet.thesaurusCode,2.8469827
MD_CharacterSetCode.codeListValue,parameterSet.thesaurusCode,2.9169219
keyword.nilReason,lastModification.value,1.8081672
Distance.uom,parameterSet.uom,1.5122073
MD_SpatialRepresentationTypeCode.codeListValue,parameterSet.thesaurusCode,3.3761408
MD_KeywordTypeCode.codeList,parameterSet.thesaurusCode,2.859711
MD_KeywordTypeCode.codeListValue,parameterSet.thesaurusCode,3.280698
DateTime.@value,lastModification.value,1.343613
TimePeriod.id,doc_id,1.9590034
MD_RestrictionCode.codeListValue,parameterSet.thesaurusCode,2.7050517
CharacterString.@value,lastModification.value,1.2410578
CI_RoleCode.codeListValue,parameterSet.thesaurusCode,3.0167255
Date.@value,lastModification.value,1.0715281
CI_DateTypeCode.codeListValue,parameterSet.thesaurusCode,3.458209
URL.@value,links.url,1.0450612
MD_GeometricObjectTypeCode.codeList,parameterSet.thesaurusCode,3.0406754
CI_ResponsibleParty.uuid,parameterSet.uom,4.263752
Anchor.@value,lastModification.value,1.338685
MD_ScopeCode.codeList,parameterSet.thesaurusCode,2.514845
Anchor.href,identifier,1.6967783
CI_RoleCode.codeList,parameterSet.thesaurusCode,2.6368155
MD_TopicCategoryCode.@value,identifiers.codeSpace,2.249628
MD_SpatialRepresentationTypeCode.codeList,parameterSet.thesaurusCode,2.911468
LanguageCode.codeList,parameterSet.thesaurusCode,1.8015182
