key,match,dist
site,base,0.926641375755977
contacts.orcId,linkId,0.8144616539372942
plateforms,type,1.0043177868298525
address.country,address,0.570071022814128
identifiers.codeSpace,valueCode,0.6910680234640354
parameterSet.label,valueSet,0.6566719542974984
area.westLongitude,longitude,0.7579465584430631
quicklooks.description,description,0.7272356090493246
interoperabilityInformation.filterDescription,description,0.8175239812667887
temporalInterval.beginDate,onsetDateTime,0.7683641419473064
contacts.name,name,0.5563654213433582
publications.authors,publisher,0.9385000098799924
instrumentSet.thesaurusCode,fixedCode,0.8022208893387115
resourceType,resourceType,0.0
platformSet.thesaurusCode,fixedCode,0.7951282550149448
datasetSpecification.datasetLanguage,valueSet,0.6658097730425884
distributionInformation.useConstraints,use,0.7856599114429579
parameterSet.cfStandardName,valueSet,0.8423468302510255
address.street,address,0.5157167186612679
publications.publicationYear,effectiveDateTime,0.9699535673279728
description.fr,description,0.6566566168741121
instrumentSet.label,label,0.7113273022211467
modifications,requirements,0.9040493951930073
instrumentSet.name,valueSet,0.7096231573501183
readingInformation.en,contentReference,1.0544190713523507
projectSet.label,valueSet,0.718012024983681
platforms,system,1.022292667550276
lastModification.value,valueDateTime,0.6306856962280519
platformSet.label,label,0.7263872410961761
projectSet.thesaurusCode,fixedCode,0.8015561146724608
comment.en,comment,0.6753693469628542
parameterSet.uom,valueSet,0.9281689697067355
dataLevel,data,0.5252729041276828
instrumentSet.serialNumber,serialNumber,0.538797823996045
area.eastLongitude,longitude,0.7582434685276999
temporalInterval.endDate,onsetDateTime,0.7407525676108747
technicalInformation.catalogueMode,mode,0.8337401469312774
instrumentSet.model,modelNumber,0.7070385509339197
histories.date,date,0.5478722122647118
quicklooks.url,fullUrl,0.695651877518176
area.southLatitude,latitude,0.7377035681754736
projectSet.shortName,valueSet,0.78065021629784
documentRating,documentation,0.9466395614909717
identifiers.code,code,0.5098805038532448
histories.name,name,0.5571113054945996
processLevel,system,0.9077206952502903
publications.journalName,name,0.7510785869435472
temporalExtents.beginDate,valueDateTime,0.7842161265113715
spatialExtents.description,description,0.7286229347980523
contacts.temporalExtents,multipleAnd,1.031101473549224
instruments,data,1.0051031745139374
distributionInformation.licenceVersion,version,0.8203572720283544
area.longitude,longitude,0.5898881752590704
readingInformation.fr,contentReference,1.0480153613622964
datasetSpecification.datasetVersions,valueSet,0.6778513066106229
instrumentSet.manufacturer,manufacturer,0.7474661831026628
parameterSet.thesaurusCode,valueSet,0.7739037531478345
distributionInformation.dataAccessRoles,data,0.7668318268181079
distributionInformation.embargoRoles,data,1.0131207470571753
contacts.roles,key,1.0133899275168416
genealogy,family,0.9291207091126006
spatialExtents.comment,comment,0.8186440351003587
note,comment,0.8273560534352276
contacts.firstName,name,0.7112835489013134
distributionInformation.dataPolicyReminder,data,0.7999787639153833
distributionInformation.dataPolicyName,data,0.7812719104858347
doc_id,doc_id,0.0
instrumentSet.resolution,valueSet,0.7244689814782811
description.en,description,0.6669926417769444
distributionInformation.accessConstraints,data,0.937384147199438
formats.name,name,0.5772628240639458
platformSet.name,valueSet,0.7107722233965463
links.url,url,0.509913479179279
publications.doi,fullUrl,1.0729673108182927
resourceTitle.en,resourceType,0.8000945114907296
aerisDataCenter,data,0.7667093120770772
comment.DEFAULT_VALUE_KEY,value,0.7530318748050777
contacts.ror,xpath,0.9184773974389216
technicalInformation.catalogueName,name,0.7949435911324174
type,type,0.0
contacts.webSiteUrl,nameUrl,0.7835172386355775
description.DEFAULT_VALUE_KEY,valueSet,0.7398023652368312
distributionInformation.embargoDuration,data,1.0192349116526056
histories.editFields,data,1.0221258422120343
dataCenter,data,0.5548319965033128
contacts.lastName,name,0.7159918792986667
parameters,data,0.9134477326858103
distributionInformation.authenticationNeeded,data,0.9734029419088469
links.name,nameUrl,0.5099134435992654
distributionInformation.roles,data,0.9558165575064689
instrumentSet.calibration,valueSet,0.723853859497184
datasetSpecification.datasetPublicationDate,valueSet,0.720284184179384
publications.journalSection,contentReference,0.9940215008546289
links.type,contentType,0.4680802774928274
clientTemplateName,name,0.7205948080423016
temporalExtents.endDate,valueDateTime,0.756107790770845
keywords.concept,definition,0.9626731465598125
comment.fr,comment,0.6694149260466811
status,status,0.0
spatialExtents.projection,relation,1.0174670719603192
distributionInformation.licenceName,name,0.7840552806104791
distributionInformation.registrationNeeded,data,0.9767826623785841
distributionInformation.dataPolicyUrl,data,0.7867859016470395
projects,documentation,0.9948085038471787
address.city,address,0.5465469874289016
metadataLevel,data,0.9493204669009199
spatialExtents.spatialRepresentation,representation,0.7873887672071961
contacts.organisation,profile,1.0329989990868884
collectionName,name,0.5408292557543113
sites,multipleAnd,1.0146137976774292
resourceAbstract.fr,resourceType,0.7999316475515733
language,expression,0.9140153594712395
histories.origin,identity,0.9415759990713227
area.type,resourceType,0.49509383201554596
contacts.nameType,type,0.6802788104831674
formats.version,version,0.5299450127714589
address.postalCode,postalCode,0.3491730569862309
programName,name,0.5427908132297554
area.northLatitude,latitude,0.727732592378425
contacts.organisations,referencePolicy,1.0621005283640934
identifier,deviceIdentifier,0.5283626619073403
distributionInformation.licencePolicyUrl,referencePolicy,0.8228747595573077
spatialExtents.name,sliceName,0.734553770485682
publications.description,description,0.5377685192667464
area.altitude,city,0.9977130047527668
area.latitude,latitude,0.564459321887442
visibility,value,0.9218065683225993
datasetSpecification.datasetCreationDate,valueSet,0.7166670913156159
spatialExtents.orbit,relation,1.0410816576127617
distributionInformation.dataPolicyVersion,data,0.7831116958858191
parameterSet.type,valueSet,0.6293272009949403
parameterSet.longName,valueSet,0.7525773689208962
resourceTitle.fr,resourceType,0.8127622662604129
resourceAbstract.en,resourceType,0.7872639288764353
spatialExtents.additionalData,data,0.774645985429498
distributionInformation.embargoStartDate,manufactureDate,0.8229590613064591
publications.title,title,0.5593831667031953
contacts.email,address,1.0308226255481405
datasetSpecification.datasetRevisionDate,valueSet,0.7153563942624973
datasetChangelogs,data,0.7657333668073826
parameterSet.shortName,valueSet,0.7329686952234284
