key,match,dist
MD_Metadata.distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,distributionInformation.dataPolicyVersion,0.5102315
MD_Metadata.distributionInfo.MD_Distribution.distributionFormat.MD_Format.name.nilReason,distributionInformation.dataPolicyName,0.46697888
contactInfo.CI_Contact.address.CI_Address.country.CharacterString.@value,contacts.address.country,0.4626119
contactInfo.CI_Contact.address.CI_Address.city.CharacterString.@value,contacts.address.city,0.4442209
identificationInfo.MD_DataIdentification.resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeList,distributionInformation.accessConstraints,0.40729293
EX_Extent.temporalElement.EX_TemporalExtent.extent.TimePeriod.beginPosition.@value,temporalExtents.beginDate,0.40455332
extent.EX_Extent.temporalElement.EX_TemporalExtent.extent.TimePeriod.id,temporalExtents.endDate,0.40403625
MD_Metadata.metadataStandardName.CharacterString.@value,parameterSet.cfStandardName,0.39367548
spatialRepresentationInfo.MD_VectorSpatialRepresentation.geometricObjects.MD_GeometricObjects.geometricObjectType.MD_GeometricObjectTypeCode.codeList,spatialExtents.spatialRepresentation,0.39244276
identificationInfo.MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.CharacterString.@value,distributionInformation.description.DEFAULT_VALUE_KEY,0.37987146
citation.CI_Citation.date.CI_Date.date.Date.@value,lastModification.value,0.37239996
citation.CI_Citation.identifier.MD_Identifier.code.CharacterString.@value,identifiers.code,0.3719088
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,datasetSpecification.datasetLanguage,0.36513034
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeListValue,datasetSpecification.datasetLanguage,0.364601
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.36143693
MD_Metadata.language.LanguageCode.codeListValue,language,0.34959105
MD_Metadata.language.LanguageCode.codeList,language,0.34728944
MD_Metadata.characterSet.MD_CharacterSetCode.codeList,parameterSet.uom,0.32603094
MD_Metadata.characterSet.MD_CharacterSetCode.codeListValue,parameterSet.thesaurusCode,0.32128695
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,spatialExtents.area.southLatitude,0.3175784
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,spatialExtents.area.northLatitude,0.3175784
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,spatialExtents.area.eastLongitude,0.315522
extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,spatialExtents.area.westLongitude,0.315522
identificationInfo.MD_DataIdentification.pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,contacts.organisations,0.30785394
dataQualityInfo.DQ_DataQuality.scope.DQ_Scope.level.MD_ScopeCode.codeList,dataLevel,0.2882235
transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.name.CharacterString.@value,resourceAbstract.fr,0.26968867
transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.name.CharacterString.@value,resourceAbstract.en,0.2686367
transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.linkage.URL.@value,resourceType,0.25297147
transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.function.CI_OnLineFunctionCode.codeList,resourceTitle.fr,0.24326262
dataQualityInfo.DQ_DataQuality.lineage.LI_Lineage.statement.CharacterString.@value,dataCenter,0.23597991
