key,match,dist
address.CI_Address.city.CharacterString.@value,DEFAULT_VALUE_KEY,2.995753
address.CI_Address.electronicMailAddress.CharacterString.@value,datasetCreationDate,3.9567225
MD_DataIdentification.resourceConstraints.MD_LegalConstraints.otherConstraints.nilReason,datasetRevisionDate,4.530012
EX_TemporalExtent.extent.TimePeriod.beginPosition.@value,datasetRevisionDate,3.9346042
address.CI_Address.deliveryPoint.CharacterString.@value,DEFAULT_VALUE_KEY,3.2591627
lineage.LI_Lineage.statement.CharacterString.@value,DEFAULT_VALUE_KEY,3.2275603
address.CI_Address.country.CharacterString.@value,DEFAULT_VALUE_KEY,2.83042
date.CI_Date.date.Date.@value,datasetRevisionDate,3.3577936
MD_Distribution.distributionFormat.MD_Format.version.nilReason,datasetRevisionDate,4.31963
identificationInfo.MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeList,datasetRevisionDate,7.095337
MD_Metadata.fileIdentifier.CharacterString.@value,dataPolicyUrl,2.902117
MD_Metadata.language.LanguageCode.codeListValue,datasetRevisionDate,3.877887
geographicElement.EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,datasetRevisionDate,4.812066
identificationInfo.MD_DataIdentification.language.LanguageCode.codeListValue,datasetRevisionDate,5.024257
onLine.CI_OnlineResource.function.CI_OnLineFunctionCode.codeList,datasetChangelogs,6.6048346
MD_Distribution.distributionFormat.MD_Format.name.nilReason,dataPolicyName,4.382042
thesaurusName.CI_Citation.title.CharacterString.@value,dataPolicyName,3.4539769
identifier.MD_Identifier.code.CharacterString.@value,DEFAULT_VALUE_KEY,3.0433536
descriptiveKeywords.MD_Keywords.keyword.CharacterString.@value,DEFAULT_VALUE_KEY,3.3272996
onLine.CI_OnlineResource.linkage.URL.@value,dataPolicyUrl,3.1119578
EX_TemporalExtent.extent.TimePeriod.endPosition.@value,datasetRevisionDate,4.24674
onLine.CI_OnlineResource.protocol.CharacterString.@value,DEFAULT_VALUE_KEY,3.231412
identificationInfo.MD_DataIdentification.topicCategory.MD_TopicCategoryCode.@value,datasetRevisionDate,5.40268
descriptiveKeywords.MD_Keywords.type.MD_KeywordTypeCode.codeList,datasetRevisionDate,6.052446
