key,match,dist
MD_Metadata.identificationInfo.MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeList,spatialRepresentation,0.3627418
MD_Metadata.metadataStandardName.CharacterString.@value,cfStandardName,0.33983085
MD_Metadata.language.LanguageCode.codeListValue,datasetLanguage,0.3372077
MD_Metadata.language.LanguageCode.codeList,datasetLanguage,0.33684105
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.33642808
identificationInfo.MD_DataIdentification.extent.EX_Extent.temporalElement.EX_TemporalExtent.extent.TimePeriod.id,temporalExtents,0.3026885
descriptiveKeywords.MD_Keywords.thesaurusName.CI_Citation.date.CI_Date.date.Date.@value,description,0.2943044
MD_Metadata.fileIdentifier.CharacterString.@value,identifier,0.29333547
MD_Metadata.identificationInfo.MD_DataIdentification.resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeList,accessConstraints,0.28546387
MD_Metadata.metadataStandardVersion.CharacterString.@value,datasetVersions,0.27260527
MD_Metadata.distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,dataPolicyVersion,0.26608312
MD_Metadata.identificationInfo.MD_DataIdentification.resourceConstraints.MD_LegalConstraints.useConstraints.MD_RestrictionCode.codeList,useConstraints,0.26098415
identificationInfo.MD_DataIdentification.extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,southLatitude,0.22064264
identificationInfo.MD_DataIdentification.extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,northLatitude,0.22064264
MD_Metadata.identificationInfo.MD_DataIdentification.pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,organisations,0.22016226
identificationInfo.MD_DataIdentification.extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,eastLongitude,0.22004297
identificationInfo.MD_DataIdentification.extent.EX_Extent.geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,westLongitude,0.21929334
distributionInfo.MD_Distribution.transferOptions.MD_DigitalTransferOptions.onLine.CI_OnlineResource.linkage.URL.@value,resourceType,0.20077287
pointOfContact.CI_ResponsibleParty.contactInfo.CI_Contact.address.CI_Address.country.CharacterString.@value,country,0.1860886
