key,match,dist
MD_Distribution.distributionFormat.MD_Format.version.nilReason,distributionInformation.dataPolicyVersion,0.50154006
MD_Distribution.distributionFormat.MD_Format.version.nilReason,distributionInformation.licenceVersion,0.49919122
identifier.MD_Identifier.code.Anchor.@value,identifiers.code,0.49025103
MD_Distribution.distributionFormat.MD_Format.name.nilReason,distributionInformation.dataPolicyName,0.45075157
MD_Distribution.distributionFormat.MD_Format.name.nilReason,distributionInformation.licenceName,0.45072594
MD_Distribution.distributionFormat.MD_Format.name.nilReason,distributionInformation.description.en,0.44656035
temporalElement.EX_TemporalExtent.extent.TimePeriod.id,temporalExtents.endDate,0.43246725
EX_TemporalExtent.extent.TimePeriod.beginPosition.@value,temporalExtents.beginDate,0.43110573
address.CI_Address.country.CharacterString.@value,contacts.address.country,0.41747433
resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeList,distributionInformation.accessConstraints,0.40278882
identificationInfo.MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeList,spatialExtents.spatialRepresentation,0.39901152
MD_Metadata.metadataStandardName.CharacterString.@value,parameterSet.cfStandardName,0.39462706
identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,datasetSpecification.datasetLanguage,0.39254487
identificationInfo.MD_DataIdentification.language.LanguageCode.codeListValue,datasetSpecification.datasetLanguage,0.390646
address.CI_Address.city.CharacterString.@value,contacts.address.city,0.38633242
MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.nilReason,publications.description,0.37881598
pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,contacts.organisations,0.36462694
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.36238852
MD_Metadata.language.LanguageCode.codeListValue,language,0.35054263
MD_Metadata.language.LanguageCode.codeList,language,0.34824103
thesaurusName.CI_Citation.title.CharacterString.@value,parameterSet.thesaurusCode,0.33669275
descriptiveKeywords.MD_Keywords.type.MD_KeywordTypeCode.codeList,keywords.concept,0.3341742
onLine.CI_OnlineResource.linkage.URL.@value,resourceType,0.32870653
MD_Metadata.characterSet.MD_CharacterSetCode.codeList,parameterSet.uom,0.32698253
onLine.CI_OnlineResource.name.CharacterString.@value,resourceAbstract.fr,0.31926024
onLine.CI_OnlineResource.name.CharacterString.@value,resourceAbstract.en,0.3173969
pointOfContact.CI_ResponsibleParty.role.CI_RoleCode.codeList,contacts.roles,0.3053839
onLine.CI_OnlineResource.function.CI_OnLineFunctionCode.codeList,resourceTitle.fr,0.30155042
geographicElement.EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,spatialExtents.area.northLatitude,0.29129305
geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,spatialExtents.area.southLatitude,0.29129305
geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,spatialExtents.area.westLongitude,0.28937906
geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,spatialExtents.area.eastLongitude,0.28937906
date.CI_Date.dateType.CI_DateTypeCode.codeList,type,0.28879878
geometricObjects.MD_GeometricObjects.geometricObjectType.MD_GeometricObjectTypeCode.codeListValue,contacts.nameType,0.27357495
pointOfContact.CI_ResponsibleParty.individualName.CharacterString.@value,contacts.firstName,0.26514512
