key,match,dist
resourceType,resourceType,0.81008154
manufacturer,manufacturer,0.81008154
serialNumber,serialNumber,0.81008154
version,version,0.8062783
status,status,0.80535465
doc_id,doc_id,0.80535465
comment,comment,0.80535465
title,title,0.8043626
date,date,0.80329424
url,url,0.8021404
identifier,identifier.use,0.6378127
description,description.text,0.6369791
parameters,parameter.use,0.6077814
parameters,parameter.name,0.6077814
parameters,parameter.min,0.6077814
parameters,parameter.max,0.6077814
postalCode,address.postalCode,0.5960293
country,count,0.5946404
authors,authored,0.5928451
name,name.use,0.5910689
concept,concept.code,0.5832095
code,code.coding.code,0.5770557
value,valueSet,0.5726866
longitude,position.longitude,0.56964606
licenceName,license,0.55637926
latitude,position.latitude,0.5536546
spatialRepresentation,snapshot.element.representation,0.5301309
type,type.text,0.5196404
datasetCreationDate,expirationDate,0.51691484
note,note.text,0.5049345
city,address.city,0.47380704
city,criticality,0.4706328
resolution,rest.documentation,0.46755707
publicationYear,publisher,0.46554375
modifications,verificationStatus.text,0.44669735
instruments,instantiates,0.43150467
useConstraints,snapshot.element.constraint.key,0.41736764
genealogy,gender,0.40952665
origin,chain,0.3972919
language,xpathUsage,0.38785887
metadataLevel,meta.lastUpdated,0.38434047
label,snapshot.element.example.label,0.3711217
platforms,patchFormat,0.36587054
platforms,performer.display,0.36547375
projects,property.uri,0.3633904
orbit,item.text,0.35396582
