key,match,dist
resourceType,resourceType,0.8146022
doc_id,doc_id,0.8098753
status,status,0.8098753
contacts.name,contact.name,0.71059906
parameterSet.type,parameter.type,0.6933277
contacts.address.postalCode,address.postalCode,0.66187316
links.url,link.url,0.66000015
contacts.address.country,address.country,0.6428153
identifier,identifier.use,0.6423333
parameters,parameter.max,0.6140242
parameters,parameter.name,0.6140242
parameters,parameter.min,0.6140242
parameters,parameter.use,0.6140242
contacts.address.city,address.city,0.612284
type,type.code,0.57376117
instrumentSet.manufacturer,manufacturer,0.5613997
instrumentSet.serialNumber,serialNumber,0.5613997
publications.description,slicing.description,0.5579029
formats.version,version,0.5528615
formats.name,format,0.5479129
quicklooks.description,binding.description,0.5297983
links.description.en,description.text,0.5202053
links.description.fr,description.text,0.5202053
spatialExtents.spatialRepresentation,element.representation,0.5179633
note,note.text,0.50945514
contacts.comment.en,comment,0.49646497
contacts.comment.fr,comment,0.49646497
contacts.orcId,contained.id,0.49142295
publications.title,page.title,0.47207773
documentRating,operation.documentation,0.47026432
collectionName,connectionType.code,0.4673509
contacts.organisation,content.creation,0.46666706
contacts.webSiteUrl,content.url,0.45470554
links.name,mapping.name,0.45321113
modifications,verificationStatus.text,0.451218
lastModification.value,expectedSupplyDuration.value,0.4484635
lastModification.value,low.value,0.446661
site,date,0.44563538
keywords.concept,concept.code,0.4455896
spatialExtents.area.longitude,position.longitude,0.4365856
publications.publicationYear,publisher,0.43613285
instruments,instantiates,0.43602532
projectSet.label,example.label,0.43286276
spatialExtents.area.latitude,position.latitude,0.4275701
datasetSpecification.datasetCreationDate,expirationDate,0.4275701
instrumentSet.calibration,interaction.documentation,0.42570788
visibility,criticality,0.41589183
genealogy,gender,0.4140473
projectSet.thesaurusCode,property.code,0.40554088
projectSet.shortName,element.short,0.40013897
clientTemplateName,element.sliceName,0.3964545
language,xpathUsage,0.39237952
metadataLevel,meta.lastUpdated,0.38886112
distributionInformation.accessConstraints,constraint.expression,0.3813135
distributionInformation.useConstraints,constraint.key,0.37738937
instrumentSet.model,element.min,0.37561178
platforms,performer.display,0.36999434
projects,property.uri,0.36791104
plateforms,performedDateTime,0.36358058
