key,match,dist
address.postalCode,address.postalCode,0.8126361
address.country,address.country,0.8111158
resourceType,resourceType,0.80932724
address.city,address.city,0.80932724
doc_id,doc_id,0.80460036
status,status,0.80460036
contacts.name,contact.name,0.7053241
parameterSet.type,parameter.type,0.6880528
links.url,link.url,0.6547252
identifier,identifier.use,0.6370584
description.en,description.text,0.6329574
description.fr,description.text,0.6329574
comment.en,comment,0.61471945
comment.fr,comment,0.61471945
parameters,parameter.max,0.6087493
parameters,parameter.name,0.6087493
parameters,parameter.min,0.6087493
parameters,parameter.use,0.6087493
identifiers.code,identifier.type.coding.code,0.60295475
address.street,address.state,0.5968239
instrumentSet.manufacturer,manufacturer,0.55612475
instrumentSet.serialNumber,serialNumber,0.55612475
formats.version,version,0.5475866
area.longitude,position.longitude,0.5433744
formats.name,format,0.54263794
publications.description,property.description,0.5384134
area.latitude,position.latitude,0.5285244
type,type.text,0.5188861
note,note.text,0.5041802
contacts.orcId,contained.id,0.48614803
spatialExtents.spatialRepresentation,snapshot.element.representation,0.4763441
contacts.organisation,content.creation,0.46139213
lastModification.value,resource.qualification.identifier.value,0.45398226
publications.title,page.page.page.title,0.45165205
contacts.webSiteUrl,content.url,0.44943064
histories.date,date,0.44868818
links.name,mapping.name,0.44793624
documentRating,rest.documentation,0.44688317
modifications,verificationStatus.text,0.4459431
instrumentSet.resolution,rest.resource.documentation,0.4410038
keywords.concept,concept.code,0.44031468
publications.publicationYear,publisher,0.43085796
instruments,instantiates,0.4307504
datasetSpecification.datasetCreationDate,expirationDate,0.4222952
visibility,criticality,0.4106169
genealogy,gender,0.40877238
projectSet.thesaurusCode,property.code,0.400266
readingInformation.fr,reaction.manifestation.coding.code,0.3894953
language,xpathUsage,0.3871046
readingInformation.en,reaction.manifestation.coding.code,0.38635066
metadataLevel,meta.lastUpdated,0.3835862
instrumentSet.label,snapshot.element.example.label,0.3765366
distributionInformation.useConstraints,element.constraint.extension.url,0.37034717
platforms,performer.display,0.36471945
projects,property.uri,0.36263612
plateforms,performedDateTime,0.3583057
distributionInformation.accessConstraints,differential.element.constraint.expression,0.34658003
