key,match,dist
embargoDuration,expectedSupplyDuration.value,0.845496122641095
dataAccessRoles,content.data,0.6696474088984617
embargoRoles,constraint.key,1.010753873652064
note,note.text,0.5117822195525898
endDate,date,0.44652163361443953
embargoStartDate,date,0.671720752380036
ror,xpath,1.0686198650521412
doi,url,1.0376638689780278
calibration,operation.documentation,1.0026815497588653
dataPolicyUrl,resource.referencePolicy,0.6517586749650542
label,example.label,0.5747764279887774
language,expression,0.9140153594712395
concept,concept.definition,0.4079630678635059
documentRating,parameter.documentation,0.9167532001118007
shortName,name.given,0.49943601019740125
orbit,operation.definition,1.0789100961205613
cfStandardName,name.prefix,0.7573573729478286
datasetChangelogs,content.data,0.7432482555908977
organisations,organization.reference,1.0492836338508302
status,status,0.0
title,title,0.0
modifications,element.requirements,1.00834784172208
version,version,0.0
street,address.city,0.9553512969685949
firstName,name.given,0.4658801953151587
resourceType,resourceType,0.0
type,parameter.type,0.4714108453768147
genealogy,name.family,1.0222040811759947
lastName,name.given,0.4533904792852364
resolution,mapping.map,1.025907967218749
codeSpace,concept.code,0.4940008033122782
authenticationNeeded,identifier.use,0.9672726196215186
dataPolicyName,resource.referencePolicy,0.6197106944711213
temporalExtents,constraint.severity,0.9952121113377909
accessConstraints,constraint.source,0.8020733903916488
projection,system,1.0053395069459914
en,filter.op,1.1732266349898988
clientTemplateName,parameter.name,0.6571239465010953
journalName,resource.name,0.543739676960222
code,coding.code,0.36827093128162275
model,modelNumber,0.5713171422681316
fr,doc_id,1.1578164710877845
beginDate,date,0.5106293276660804
dataLevel,content.data,0.51207227077405
datasetVersions,content.data,0.6779368007227187
dataPolicyReminder,resource.referencePolicy,0.6519610609261801
processLevel,high.system,0.8527244689338072
filterDescription,filter.property,0.5316578562621077
northLatitude,position.latitude,0.562982184884376
datasetRevisionDate,extension.valueDateTime,0.7488385034038721
visibility,valueQuantity.value,0.9459776837340038
orcId,doc_id,0.6783634685263402
webSiteUrl,link.url,0.6517389005278302
email,address.text,0.9937392935821979
datasetPublicationDate,date,0.7315148260179984
eastLongitude,position.longitude,0.5639981401288247
journalSection,page.title,0.9810227256662317
southLatitude,position.latitude,0.5704854709668318
latitude,position.latitude,0.535581696502623
nameType,deviceName.type,0.3462239779718343
editFields,content.data,0.9765180229941872
datasetCreationDate,resource.birthDate,0.7443628298042941
organisation,organization.reference,0.8942926236813974
value,valueQuantity.value,0.28917676371986245
doc_id,doc_id,0.0
registrationNeeded,name.given,0.9634788707873797
dataCenter,content.data,0.5653290601950437
name,deviceName.name,0.36071089228858444
catalogueMode,search.mode,0.5152133331625297
thesaurusCode,type.code,0.5318668958000854
licenceVersion,version,0.5431366143022972
city,address.city,0.5465469874289016
url,url,0.0
date,date,0.0
description,description.text,0.46829652257897836
sites,multipleAnd,1.0146137976774292
datasetLanguage,presentedForm.data,0.6591960217508633
programName,operation.name,0.4205586644169203
identifier,identifier.value,0.5008654669578683
dataPolicyVersion,resource.referencePolicy,0.6600280671111315
manufacturer,manufacturer,0.0
spatialRepresentation,element.representation,0.5138251620511326
metadataLevel,content.data,0.9361198335472871
collectionName,resource.name,0.47869053957520746
longitude,position.longitude,0.5891033693155773
altitude,position.latitude,1.0460200875395615
publicationYear,date,0.9276797783165461
projects,operation.documentation,0.998892640349574
postalCode,address.postalCode,0.3491730569862309
licenceName,name.use,0.5165152978384104
DEFAULT_VALUE_KEY,parameter.value,0.6358398017230122
longName,name.given,0.4974075146024901
licencePolicyUrl,content.url,0.6980484328389228
parameters,parameter.value,0.768901798356002
uom,xpath,1.0518831823374624
westLongitude,position.longitude,0.5698408673456965
catalogueName,resource.name,0.5182403307085435
roles,gender,0.9957220866185887
instruments,experimental,1.0403245910269647
origin,derivation,0.9042890826792852
authors,author.reference,0.9139347713296351
comment,comment,0.0
platforms,system,1.022292667550276
additionalData,content.data,0.5068825283029571
country,address.country,0.570071022814128
serialNumber,serialNumber,0.0
site,location.reference,0.9184303260379003
aerisDataCenter,presentedForm.data,0.7340360796716027
plateforms,presentedForm.data,0.9172935370094487
useConstraints,address.use,0.5343752356176533
