key,match,dist
MD_RestrictionCode.codeList,postalCode,2.5582583
endPosition.@value,endDate,1.3047087
Decimal.@value,value,1.022867
CI_DateTypeCode.codeList,datasetRevisionDate,3.3654897
version.nilReason,shortName,1.7639235
otherConstraints.nilReason,value,1.7254047
CI_OnLineFunctionCode.codeListValue,datasetRevisionDate,4.390617
MD_CharacterSetCode.codeList,datasetRevisionDate,3.0611079
name.nilReason,shortName,1.6574942
beginPosition.@value,beginDate,1.3047087
MD_GeometricObjectTypeCode.codeListValue,datasetRevisionDate,4.0037575
CI_OnLineFunctionCode.codeList,datasetRevisionDate,3.9471028
LanguageCode.codeListValue,postalCode,2.6777866
MD_ScopeCode.codeListValue,postalCode,3.3643239
MD_CharacterSetCode.codeListValue,datasetRevisionDate,3.392725
keyword.nilReason,value,1.8928235
Distance.uom,uom,0.7324724
MD_SpatialRepresentationTypeCode.codeListValue,datasetRevisionDate,3.8142679
MD_KeywordTypeCode.codeList,postalCode,3.394942
MD_KeywordTypeCode.codeListValue,datasetRevisionDate,3.8766472
DateTime.@value,endDate,1.3870187
TimePeriod.id,doc_id,1.9590034
MD_RestrictionCode.codeListValue,postalCode,3.0747924
CharacterString.@value,value,1.2947472
CI_RoleCode.codeListValue,DEFAULT_VALUE_KEY,3.53265
Date.@value,date,0.97292536
CI_DateTypeCode.codeListValue,datasetRevisionDate,3.7462437
URL.@value,url,0.97292536
MD_GeometricObjectTypeCode.codeList,datasetRevisionDate,3.599162
CI_ResponsibleParty.uuid,uom,4.3203135
Anchor.@value,value,1.0022261
MD_ScopeCode.codeList,postalCode,2.8036025
Anchor.href,url,1.5575614
CI_RoleCode.codeList,postalCode,2.9840243
MD_TopicCategoryCode.@value,codeSpace,2.3773775
MD_SpatialRepresentationTypeCode.codeList,postalCode,3.4463625
LanguageCode.codeList,postalCode,2.097675
