key,match,dist
quantity.value,quantity.value,0.8286865
telecom.value,telecom.value,0.8280912
quantity.unit,quantity.unit,0.82746094
telecom.use,telecom.use,0.82679254
high.value,high.value,0.8260823
content.id,content.ID,0.8260823
low.value,low.value,0.82532626
high.unit,high.unit,0.8245198
name.use,name.use,0.8245198
low.unit,low.unit,0.8236577
context.type,text.type,0.6672121
element.representation,text.representation,0.6655371
reference.reference,reference.value,0.6543585
address.use,addr.use,0.64575857
valueCoding.code,value.code,0.63999957
coding.code,code.code,0.6277684
filter.value,center.value,0.61947775
effectiveDateTime,effectiveTime.type,0.6137175
item.linkId,item.ID,0.61125
title,title.type,0.6102245
interpretation.text,interpretationCode.code,0.6044486
valueCoding.system,value.codeSystem,0.6012067
coding.system,code.codeSystem,0.5879256
period.start,period.unit,0.5804315
code.text,code.type,0.56077164
manufactureDate,manufacturedMaterial.classCode,0.5593914
status,statusCode.code,0.55478674
lotNumber,lotNumberText.@value,0.55032927
valueCoding.display,value.displayName,0.5495198
valuePeriod.end,period.value,0.54772514
lotNumber,lotNumberText.nullFlavor,0.5451147
manufacturer,manufacturerModelName.@value,0.5448661
performer.reference,performer.typeCode,0.540652
coding.display,code.displayName,0.5399014
encounter.reference,encounter.moodCode,0.5376777
format.code,event.code,0.53413516
encounter.display,encounter.moodCode,0.5335638
deviceName.type,time.type,0.5333433
location.display,translation.displayName,0.5300326
extension.url,id.extension,0.5293049
rest.documentation,documentationOf.typeCode,0.51306885
address.postalCode,postalCode.@value,0.5075042
version,versionNumber.value,0.5042817
version,code.codeSystemVersion,0.50389767
count,country.@value,0.49433044
authored,author.typeCode,0.4933838
birthDate,birthTime.type,0.4933838
expectedSupplyDuration.value,translation.value,0.49160782
rest.mode,act.moodCode,0.47644287
entry.fullUrl,entry.nullFlavor,0.47602457
organization.reference,providerOrganization.classCode,0.47005552
identifier.system,confidentialityCode.codeSystem,0.46269235
recordedDate,recordTarget.typeCode,0.45185894
practitioner.display,functionCode.displayName,0.44042888
link.url,linkHtml.href,0.42772493
packageId,paragraph.ID,0.42105824
gender,table.border,0.41384953
comparator,numerator.nullFlavor,0.40411288
discriminator.path,denominator.nullFlavor,0.40146786
kind,act.negationInd,0.39662123
meta.versionId,entryRelationship.inversionInd,0.3921341
constraint.xpath,col.width,0.38962474
element.isModifier,given.qualifier,0.38400555
