key,match,dist
representation,representation,0.817257
value,value,0.8103125
type,type,0.80924416
code,code,0.80924416
use,use,0.8080903
unit,unit,0.8080903
id,ID,0.8068403
display,displayName,0.5998205
mode,moodCode,0.59701884
system,codeSystem,0.5880903
versionId,inversionInd,0.560398
expression,extension,0.53149956
version,codeSystemVersion,0.5219138
comparator,operator,0.5008469
isModifier,qualifier,0.4880213
alias,align,0.48756123
comment,alignment,0.4691248
gender,border,0.46309033
derivation,negationInd,0.4496288
condition,contextConductionInd,0.43531254
path,width,0.43061572
active,inclusive,0.42395118
human,rowspan,0.39166176
authored,assigningAuthorityName,0.38379782
text,root,0.35899943
hash,href,0.35207635
